,@id,@form,@lemma,@postag,@relation
0,1,ἐπὶ,ἐπί,r--------,AuxP
1,2,θύρας,θύρα,n-p---fa-,ADV
2,3,αὐτῷ,αὐτός,p-s---md-,OBJ
3,4,τὸ,ὁ,l-s---na-,ATR
4,5,διάδημα,διάδημα,n-s---na-,SBJ
5,6,τῆς,ὁ,l-s---fg-,ATR
6,7,βασιλείας,βασίλεια,n-s---fg-,ATR
7,8,ἦλθεν,ἔρχομαι,v3saia---,PRED_CO
8,9,",",punc1,u--------,AuxX
9,10,ὥσπερ,ὥσπερ,c--------,AuxC
10,11,Ὀάρσῃ,Ὀάρσης,n-s---md-,OBJ
11,12,διὰ,διά,r--------,AuxP
12,13,Βαγώαν,Βαγώας,n-s---ma-,ADV
13,14,",",punc1,u--------,AuxX
14,15,καὶ,καί,c--------,COORD
15,16,στολὴν,στολή,n-s---fa-,OBJ
16,17,ἐκδυσάμενος,ἐκδύω,v-sapmmn-,ADV
17,18,ἀστάνδου,ἀστάνδης,n-s---mg-,ATR
18,19,περιέθετο,περιτίθημι,v3saim---,PRED_CO
19,20,τὴν,ὁ,l-s---fa-,ATR
20,21,βασιλικὴν,βασιλικός,a-s---fa-,OBJ_CO
21,22,καὶ,καί,c--------,COORD
22,23,ὀρθοπαγῆ,ὀρθοπαγής,a-s---fa-,ATR
23,24,κίταριν,κίθαρις,n-s---fa-,OBJ_CO
24,25,;,punc1,u--------,AuxK
25,26,ἦλθεν,ἔρχομαι,v3saia---,ADV
