,@id,@form,@lemma,@postag,@relation
0,1,ἐν,ἐν,r--------,AuxP
1,2,Μαλλοῖς,Μαλλός,n-p---md-,ADV
2,3,τοξεύματι,τόξευμα,n-s---nd-,OBJ
3,4,διπήχει,δίπηχυς,a-s---nd-,ATR
4,5,διὰ,διά,r--------,AuxP
5,6,τοῦ,ὁ,l-s---mg-,ATR
6,7,θώρακος,θώραξ,n-s---mg-,ADV
7,8,εἰς,εἰς,r--------,AuxP
8,9,τὸ,ὁ,l-s---na-,ATR
9,10,στῆθος,στῆθος,n-s---na-,ADV
10,11,ὑπελάσας,ὑφαιρέω,v-papafa-,ADV
11,12,δέ,δέ,c--------,COORD
12,13,τις,τις,p-s---cn-,SBJ
13,14,ἔβαλε,βάλλω,v3saia---,PRED_CO
14,15,κατὰ,κατά,r--------,AuxP
15,16,τοῦ,ὁ,l-s---mg-,ATR
16,17,αὐχένος,αὐχήν,n-s---mg-,ADV
17,18,",",punc1,u--------,AuxX
18,19,ὡς,ὡς,c--------,AuxC
19,20,Ἀριστόβουλος,Ἀριστόβουλος,n-s---mn-,SBJ
20,21,ἱστόρηκε,ἱστορέω,v3sria---,AuxY
21,22,.,punc1,u--------,AuxK
22,23,πληγεὶς,πλήσσω,v-sappmn-,PNOM
23,24,ἦν,εἰμί,v3siia---,PRED_CO
