,@id,@form,@lemma,@postag,@relation
0,1,αὐτὸς,αὐτός,p-s---mn-,SBJ
1,2,δ᾽,δέ,d--------,AuxY
2,3,εἶχεν,ἔχω,v3siia---,PRED
3,4,ἐν,ἐν,r--------,AuxP
4,5,ἑαυτῷ,ἑαυτοῦ,p-s---md-,ADV
5,6,τὰς,ὁ,l-p---fa-,ATR
6,7,μεγάλας,μέγας,a-p---fa-,ATR
7,8,ἐλπίδας,ἐλπίς,n-p---fa-,OBJ_AP
8,9,:,punc1,u--------,APOS
9,10,εὐσέβειαν,εὐσέβεια,n-s---fa-,OBJ_AP_CO
10,11,περὶ,περί,r--------,AuxP
11,12,θεούς,θεός,n-p---ma-,ATR
12,13,",",punc1,u--------,AuxX
13,14,πίστιν,πίστις,n-s---fa-,OBJ_AP_CO
14,15,πρὸς,πρός,r--------,AuxP
15,16,φίλους,φίλος,n-p---ma-,ATR
16,17,",",punc1,u--------,AuxX
17,18,εὐτέλειαν,εὐτέλεια,n-s---fa-,OBJ_AP_CO
18,19,",",punc1,u--------,AuxX
19,20,ἐγκράτειαν,ἐγκράτεια,n-s---fa-,OBJ_AP_CO
20,21,",",punc1,u--------,AuxX
21,22,ἐμπειρίαν,ἐμπειρία,n-s---fa-,OBJ_AP_CO
22,23,",",punc1,u--------,AuxX
23,24,ἀφοβίαν,ἀφοβία,n-s---fa-,OBJ_AP_CO
24,25,πρὸς,πρός,r--------,AuxP
25,26,θάνατον,θάνατος,n-s---ma-,ATR
26,27,",",punc1,u--------,AuxX
27,28,εὐψυχίαν,εὐψυχία,n-s---fa-,OBJ_AP_CO
28,29,",",punc1,u--------,AuxX
29,30,φιλανθρωπίαν,φιλανθρωπία,n-s---fa-,OBJ_AP_CO
30,31,",",punc1,u--------,AuxX
31,32,ὁμιλίαν,ὁμιλία,n-s---fa-,OBJ_AP_CO
32,33,εὐάρμοστον,εὐάρμοστος,a-s---fa-,ATR
33,34,",",punc1,u--------,AuxX
34,35,ἀψευδὲς,ἀψευδής,a-s---na-,ATR
35,36,ἦθος,ἦθος,n-s---na-,OBJ_AP_CO
36,37,",",punc1,u--------,AuxX
37,38,εὐστάθειαν,εὐστάθεια,n-s---fa-,OBJ_AP_CO
38,39,ἐν,ἐν,r--------,AuxP
39,40,βουλαῖς,βουλή,n-p---fd-,ATR
40,41,",",punc1,u--------,AuxX
41,42,τάχος,τάχος,n-s---na-,OBJ_AP_CO
42,43,ἐν,ἐν,r--------,AuxP
43,44,πράξεσιν,πρᾶξις,n-p---fd-,ATR
44,45,",",punc1,u--------,AuxX
45,46,πρῶτα,πρῶτος,a-p---na-,OBJ_AP_CO
46,47,δόξης,δόξα,n-s---fg-,ATR
47,48,",",punc1,u--------,COORD
48,49,προαίρεσιν,προαίρεσις,n-s---fa-,OBJ_AP_CO
49,50,ἐν,ἐν,r--------,AuxP
50,51,τῷ,ὁ,l-s---nd-,ATR
51,52,καλῷ,καλός,a-s---nd-,ATR
52,53,τελεσιουργόν,τελεσιουργός,n-s---ma-,ATR
53,54,.,punc1,u--------,AuxK
