,@id,@form,@lemma,@postag,@relation
0,1,ἐκπρῖσαι,ἐκπρίω,v--ana---,OBJ
1,2,δὲ,δέ,d--------,AuxY
2,3,τοῦ,ὁ,l-s---mg-,ATR
3,4,δόνακος,δόναξ,n-s---mg-,OBJ
4,5,οὐκ,οὐ,d--------,AuxZ
5,6,ἐθάρρουν,θαρσέω,v3piia---,PRED_CO
6,7,τὸ,ὁ,l-s---na-,ATR
7,8,προέχον,προέχω,v-sppana-,OBJ
8,9,",",punc1,u--------,AuxX
9,10,ἀλλ᾽,ἀλλά,c--------,COORD
10,11,ἐφοβοῦντο,φοβέω,v3piie---,PRED_CO
11,12,",",punc1,u--------,AuxX
12,13,μή,μή,c--------,AuxC
13,14,πως,πως,d--------,ADV
14,15,σπαραγμῷ,σπαραγμός,n-s---md-,ADV
15,16,σχιζόμενον,σχίζω,v-sppenn-,ATR
16,17,τὸ,ὁ,l-s---nn-,ATR
17,18,ὀστέον,ὀστέον,n-s---nn-,SBJ
18,19,ὑπερβολὰς,ὑπερβολή,n-p---fa-,OBJ
19,20,ἀλγηδόνων,ἀλγηδών,n-p---fg-,ATR
20,21,παράσχῃ,παρέχω,v3sasa---,OBJ_CO
21,22,καὶ,καί,c--------,COORD
22,23,ῥῆξις,ῥῆξις,n-s---fn-,SBJ
23,24,αἵματος,αἷμα,n-s---ng-,ATR
24,25,ἐκ,ἐκ,r--------,AuxP
25,26,βάθους,βάθος,n-s---ng-,ATR
26,27,γένηται,γίγνομαι,v3sasm---,OBJ_CO
27,28,.,punc1,u--------,AuxK
