@id;@form;@lemma;@postag;@relation
1;τὰς;ὁ;l-p---fa-;ATR
2;δὲ;δέ;d--------;AuxY
3;Θεοξένου;Θεόξενος;n-s---mg-;ATR
4;ἀκτῖνας;ἀκτίς;n-p---fa-;OBJ
5;ποτ᾽;ποτε;d--------;ADV
6;ὄσσων;ὅσος;n-p---ng-;OBJ
7;μαρμαρυζοίσας;μαρμαρύζω;v-pppafa-;ATR
8;δρακεὶς;δέρκομαι;v-sappmn-;ADV
9;ὃς;ὅς;p-s---mn-;SBJ
10;μὴ;μή;d--------;AuxZ
11;πόθῳ;πόθος;n-s---md-;OBJ
12;κυμαίνεται;κυμαίνω;v3spie---;ATR
13;,;punc;u--------;AuxX
14;ἐξ;ἐκ;r--------;AuxP
15;ἀδάμαντος;ἀδάμας;a-s---mg-;ADV_CO
16;ἢ;ἤ;c--------;COORD
17;σιδάρου;σίδηρος;n-s---mg-;ADV_CO
18;κεχάλκευται;χαλκεύω;v3srie---;PRED_CO
19;μέλαιναν;μέλας;n-s---fa-;ATR
20;καρδίαν;καρδία;n-s---fa-;OBJ
21;ψυχρᾷ;ψυχρός;a-s---fd-;ATR
22;φλογί;φλόξ;n-s---fd-;ADV
23;,;punc;u--------;AuxX
24;πρὸς;πρός;r--------;AuxP
25;δ᾽;δέ;c--------;COORD
26;Ἀφροδίτας;Ἀφροδίτη;n-s---fg-;ADV
27;ἀτιμασθεὶς;ἀτιμάζω;v-sappmn-;ADV
28;ἑλικογλεφάρου;ἑλικογλέφαρος;a-s---fg-;ATR
29;ἢ;ἤ;d--------;AuxY
30;περὶ;περί;r--------;AuxP
31;χρήμασι;χρῆμα;n-p---nd-;ADV
32;μοχθίζει;μοχθίζω;v3spia---;PRED_CO
33;βιαίως;βίαιος;d--------;ADV
34;ἢ;ἤ;c--------;COORD
35;γυναικείῳ;γυναικεῖος;a-s---nd-;ATR
36;θράσει;θράσος;n-s---nd-;ADV
37;ψυχὰν;ψυχή;n-s---fa-;OBJ
38;φορεῖται;φορέω;v3spie---;PRED_CO
39;πᾶσαν;πᾶς;a-s---fa-;ATR
40;ὁδὸν;ὁδός;n-s---ma-;ADV
41;θεραπεύων;θεραπεύω;v-sppamn-;ATR
42;.;punc;u--------;AuxK
