@ref,@id,@form,@lemma,@postag
Leuven|0059-00x|15|1,1,ὑμεῖς,σύ,p2p---cn-
Leuven|0059-00x|15|2,2,δέ,δέ,d--------
Leuven|0059-00x|15|3,3,φατε,φημί,v2ppia---
Leuven|0059-00x|15|4,4,οὐ,οὐ,d--------
Leuven|0059-00x|15|5,5,δι’,διά,r--------
Leuven|0059-00x|15|6,6,ἀπαιδευσίαν,ἀπαιδευσία,n-s---fa-
Leuven|0059-00x|15|7,7,οὐδὲ,οὐδέ,b--------
Leuven|0059-00x|15|8,8,δι’,διά,r--------
Leuven|0059-00x|15|9,9,ἄγνοιαν,ἄγνοια,n-s---fa-
Leuven|0059-00x|15|10,10,ἀλλ’,ἀλλά,b--------
Leuven|0059-00x|15|11,11,ἑκόντας,ἑκών,a-p---ma-
Leuven|0059-00x|15|12,12,τοὺς,ὁ,l-p---ma-
Leuven|0059-00x|15|13,13,ἀδίκους,ἄδικος,a-p---ma-
Leuven|0059-00x|15|14,14,ἀδίκους,ἄδικος,a-p---ma-
Leuven|0059-00x|15|15,15,εἶναι,εἰμί,v--pna---
Leuven|0059-00x|15|16,16,",",",",u--------
Leuven|0059-00x|15|17,17,πάλιν,πάλιν,d--------
Leuven|0059-00x|15|18,18,δ’,δέ,b--------
Leuven|0059-00x|15|19,19,αὖ,αὖ,d--------
Leuven|0059-00x|15|20,20,τολμᾶτε,τολμάω,v2ppia---
Leuven|0059-00x|15|21,21,λέγειν,λέγω,v--pna---
Leuven|0059-00x|15|22,22,ὡς,ὡς,c--------
Leuven|0059-00x|15|23,23,αἰσχρὸν,αἰσχρός,a-s---nn-
Leuven|0059-00x|15|24,24,καὶ,καί,b--------
Leuven|0059-00x|15|25,25,θεομισὲς,θεομισής,a-s---nn-
Leuven|0059-00x|15|26,26,ἡ,ὁ,l-s---fn-
Leuven|0059-00x|15|27,27,ἀδικία,ἀδικία,n-s---fn-
Leuven|0059-00x|15|28,28,·,·,u--------
Leuven|0059-00x|15|29,29,[0],_,-
