@ref,@id,@form,@lemma,@postag
Leuven|0059-00x|2|1,1,ὅστις,ὅστις,p-s---mn-
Leuven|0059-00x|2|2,2,",",",",u--------
Leuven|0059-00x|2|3,3,ὦ,ὦ,i--------
Leuven|0059-00x|2|4,4,Σώκρατες,Σωκράτης,n-s---mv-
Leuven|0059-00x|2|5,5,",",",",u--------
Leuven|0059-00x|2|6,6,οὐκ,οὐ,d--------
Leuven|0059-00x|2|7,7,ὀρθῶς,ὀρθός,d--------
Leuven|0059-00x|2|8,8,ἀπεμνημόνευέ,ἀπομνημονεύω,v3siia---
Leuven|0059-00x|2|9,9,σοι,σύ,p2s---cd-
Leuven|0059-00x|2|10,10,τοὺς,ὁ,l-p---ma-
Leuven|0059-00x|2|11,11,ἐμοὶ,ἐγώ,p1s---cd-
Leuven|0059-00x|2|12,12,περὶ,περί,r--------
Leuven|0059-00x|2|13,13,σοῦ,σύ,p2s---cg-
Leuven|0059-00x|2|14,14,γενομένους,γίγνομαι,v-papmma-
Leuven|0059-00x|2|15,15,λόγους,λόγος,n-p---ma-
Leuven|0059-00x|2|16,16,πρὸς,πρός,r--------
Leuven|0059-00x|2|17,17,Λυσίαν,Λυσίας,n-s---ma-
Leuven|0059-00x|2|18,18,·,·,u--------
