@id,@form,@lemma,@postag
1,οὐ,οὐ,d-------_
2,-δέ,δέ,d--------
3,γε,γε,d--------
4,τὸ,ὁ,l-s---nn-
5,φρουροὺς,φρουρός,n-p---ma-
6,μισθοῦσθαι,μισθόω,v--pne---
7,συνήρεσκέ,συναρέσκω,v3siia---
8,μοι,ἐγώ,p1s---md-
9,",",punc1,u--------
10,ἐξὸν,ἔξεστι,v-sppana-
11,αὐτῶν,αὐτός,a-p---mg_
12,τῶν,ὁ,l-p---mg-
13,πολιτῶν,πολίτης,n-p---mg-
14,τοσούτους,τοσοῦτος,p-p---ma-
15,προσλαμβάνειν,προσλαμβάνω,v--pna---
16,",",punc1,u--------
17,ἕως,ἕως,c--------
18,ῥᾳδίως,ῥᾴδιος,d--------
19,ἐμέλλομεν,μέλλω,v1piia---
20,οἱ,ὁ,l-p---mn-
21,ἄρχοντες,ἄρχω,v-pppamn-
22,τῶν,ὁ,l-p---mg-
23,ἀρχομένων,ἄρχω,v-pppemg-
24,κρατήσειν,κρατέω,v--fna---
25,.,punc1,u--------
