@id,@form,@lemma,@postag
1,πῶς,πῶς2,d--------
2,",",punc1,u--------
3,οἵγε,ὅσγε,p-p---mn-
4,ὥσπερ,ὥσπερ,c--------
5,τοὺς,ὁ,l-p---ma-
6,δάκνοντας,δάκνω,v-pppama-
7,κύνας,κύων,n-p---ma-
8,κλοιῷ,κλοιός,n-s---md-
9,δήσαντες,δέω1,v-papamn-
10,παραδιδόασιν,παραδίδωμι,v3ppia---
11,",",punc1,u--------
12,οὕτω,οὕτως,d--------
13,κ-,καί,d--------
14,ἀκεῖνοι,ἐκεῖνος,p-p---mn-
15,ὑμᾶς,σύ,p-p---ma-
16,παραδόντες,παραδίδωμι,v-papamn-
17,τῷ,ὁ,l-s---md-
18,ἠδικημένῳ,ἀδικέω,v-srpemd-
19,τούτῳ,οὗτος,a-s---md_
20,δήμῳ,δῆμος,n-s---md-
21,οἴχονται,οἴχομαι,v3ppie---
22,ἀπιόντες,ἄπειμι1,v-pppamn-
23,;,punc1,u--------
