@id,@form,@lemma,@postag
1,προσιὼν,πρόσειμι1,v-sppamn-
2,δὲ,δέ,d--------
3,ἐν,ἐν,r--------
4,μέρει,μέρος,n-s---nd-
5,παρʼ,παρά,r--------
6,ἑκάστην,ἕκαστος,a-s---fa-
7,ναῦν,ναῦς,n-s---fa-
8,παρεθάρρυνέ,παραθαρσύνω,v3siia---
9,τε,τε,d--------
10,καὶ,καί,c--------
11,παρῄνει,παραινέω,v3siia---
12,πολλά,πολύς,a-p---na-
13,",",punc1,u--------
14,ὡς,ὡς,d--------
15,τοῦ,ὁ,l-s---ng-
16,γεγενημένου,γίγνομαι,v-srpeng-
17,οὐδὲν,οὐδείς,p-s---na-
18,εἰδώς,οἶδα,v-srpamn-
19,",",punc1,u--------
20,καὶ,καί,c--------
21,μισθὸν,μισθός,n-s---ma-
22,ἑκάστῳ,ἕκαστος,a-s---md-
23,μηνὸς,μείς,n-s---mg-
24,διέδωκε,διαδίδωμι,v3saia---
25,.,punc1,u--------
