@id;@form;@lemma;@postag;@relation
1;καὶ;καί;d--------;AuxY
2;γάρ;γάρ;d--------;AuxY
3;τις;τις;a-s---cn-;ATR
4;ἤδη;ἤδη;d--------;ADV
5;νόμος;νόμος;n-s---mn-;SBJ
6;κεκύρωτο;κυρόω;v3slie---;PRED
7;,;punc;u--------;AuxX
8;εἰ;εἰ;c--------;AuxC
9;δήμαρχος;δήμαρχος;n-s---mn-;SBJ
10;ἐνδέοι;ἐνδέω;v3spoa---;ADV
11;ταῖς;ὁ;l-p---fd-;ATR
12;παραγγελίαις;παραγγελία;n-p---fd-;OBJ
13;,;punc;u--------;AuxX
14;τὸν;ὁ;l-s---ma-;ATR
15;δῆμον;δῆμος;n-s---ma-;SBJ
16;ἐκ;ἐκ;r--------;AuxP
17;πάντων;πᾶς;a-p---mg-;ADV
18;ἐπιλέγεσθαι;ἐπιλέγω;v--pne---;OBJ
19;.;punc;u--------;AuxK
