@id;@form;@lemma;@postag;@relation
1;καὶ;καί;d--------;AuxY
2;στάσεως;στάσις;n-s---fg-;SBJ
3;ἐν;ἐν;r--------;AuxP
4;τῇ;ὁ;l-s---fd-;ATR
5;κυρίᾳ;κυρία;n-s---fd-;PNOM
6;γενομένης;γίγνομαι;v-sapmfg-;ADV
7;,;punc;u--------;AuxX
8;ὅσοι;ὅσος;a-p---mn-;SBJ
9;μὲν;μέν;d--------;AuxY
10;ἐκώλυον;κωλύω;v3piia---;SBJ
11;τῶν;ὁ;l-p---mg-;ATR
12;δημάρχων;δήμαρχος;n-p---mg-;ATR
13;τοὺς;ὁ;l-p---ma-;ATR
14;νόμους;νόμος;n-p---ma-;OBJ
15;,;punc;u--------;AuxX
16;ὑβριζόμενοι;ὑβρίζω;v-pppemn-;ADV
17;πρὸς;πρός;r--------;AuxP
18;τοῦ;ὁ;l-s---mg-;ATR
19;Ἀπουληίου;Ἀπουλήιος;n-s---mg-;ADV
20;κατεπήδων;καταπηδάω;v3piia---;PRED_CO
21;ἀπὸ;ἀπό;r--------;AuxP
22;τοῦ;ὁ;l-s---ng-;ATR
23;βήματος;βῆμα;n-s---ng-;ADV
24;,;punc;u--------;AuxX
25;ὁ;ὁ;l-s---mn-;ATR
26;δὲ;δέ;c--------;COORD
27;πολιτικὸς;πολιτικός;a-s---mn-;ATR
28;ὄχλος;ὄχλος;n-s---mn-;SBJ
29;ἐβόα;βοάω;v3siia---;PRED_CO
30;ὡς;ὡς;d--------;AuxZ
31;γενομένης;γίγνομαι;v-sapmfg-;ADV
32;ἐν;ἐν;r--------;AuxP
33;ἐκκλησίᾳ;ἐκκλησία;n-s---fd-;PNOM
34;βροντῆς;βροντή;n-s---fg-;SBJ
35;,;punc;u--------;AuxX
36;ὅθεν;ὅθεν;d--------;ADV
37;οὐ;οὐ;d--------;AuxZ
38;θέμις;θέμις;n-s---fn-;PNOM
39;ἐστὶ;εἰμί;v3spia---;ADV
40;Ῥωμαίοις;Ῥωμαῖος;n-p---md-;ATR
41;οὐδὲν;οὐδείς;p-s---na-;OBJ
42;ἔτι;ἔτι;d--------;ADV
43;κυροῦν;κυρόω;v--pna---;SBJ
44;.;punc;u--------;AuxK
