@id;@form;@lemma;@postag;@relation
1;ὅπερ;ὅσπερ;p-s---nn-;SBJ
2;ἦν;εἰμί;v3siia---;PRED_CO
3;μέν;μέν;d--------;AuxY
4;τις;τις;a-s---cn-;ATR
5;τοῖς;ὁ;l-p---md-;ATR
6;πένησι;πένης;n-p---md-;ATR
7;παρηγορία;παρηγορία;n-s---fn-;PNOM
8;διὰ;διά;r--------;AuxP
9;τὰς;ὁ;l-p---fa-;ATR
10;διανομάς;διανομή;n-p---fa-;ADV
11;,;punc;u--------;AuxX
12;ὄφελος;ὄφελος;n-s---nn-;PNOM
13;δʼ;δέ;c--------;COORD
14;οὐδὲν;οὐδείς;a-s---nn-;ATR
15;ἐς;εἰς;r--------;AuxP
16;πολυπληθίαν;πολυπληθία;n-s---fa-;ADV
17;.;punc;u--------;AuxK
18;ἦν;εἰμί;v3siia---;PRED_CO
