@id,@form,@lemma,@postag
1,τοῦ,ὁ,l-s---ng-
2,δὲ,δέ,d--------
3,πλήθους,πλῆθος,n-s---ng-
4,διὰ,διά,r--------
5,τὸ,ὁ,l-s---na-
6,παράδοξον,παράδοξος,a-s---na-
7,συρρέοντος,συρρέω,v-sppamg-
8,εἰς,εἰς,r--------
9,τὴν,ὁ,l-s---fa-
10,ἀγοράν,ἀγορά,n-s---fa-
11,",",punc1,u--------
12,οἱ,ὁ,l-p---mn-
13,μὲν,μέν,d--------
14,ἄρχοντες,ἄρχων,n-p---mn-
15,συνήγαγον,συνάγω,v3paia---
16,ἐκκλησίαν,ἐκκλησία,n-s---fa-
17,καὶ,καί,c--------
18,προέθηκαν,προτίθημι,v3paia---
19,βουλὴν,βουλή,n-s---fa-
20,περὶ,περί,r--------
21,τοῦ,ὁ,l-s---mg-
22,Δουκετίου,Δουκέτιος,n-s---mg-
23,τί,τις,p-s---na-
24,χρὴ,χρή,v3spia---
25,πράττειν,πράσσω,v--pna---
26,.,punc1,u--------
27,πράττειν,πράσσω,v--pna---
