,@id,@form,@lemma,@postag,@relation
0,1,Ἀλεξάνδρα,Ἀλεξάνδρη,n-s---fn-,SBJ
1,2,δὲ,δέ,d--------,AuxY
2,3,ἐκπέμψασα,ἐκπέμπω,v-sapafn-,ADV
3,4,ἐπὶ,ἐπί,r--------,AuxP
4,5,Δαμασκὸν,Δαμασκός,n-s---ma-,ADV
5,6,στρατιάν,στρατιά,n-s---fa-,OBJ
6,7,",",punc1,u--------,AuxX
7,8,πρόφασις,πρόφασις,n-s---fn-,PNOM
8,9,δ᾽,δέ,d--------,AuxY
9,10,ἦν,εἰμί,v3siia---,PRED
10,11,Πτολεμαῖος,Πτολεμαῖος,n-s---mn-,SBJ
11,12,ἀεὶ,ἀεί,d--------,ADV
12,13,θλίβων,θλίβω,v-sppamn-,ATR
13,14,τὴν,ὁ,l-s---fa-,ATR
14,15,πόλιν,πόλις,n-s---fa-,OBJ
15,16,",",punc1,u--------,AuxX
16,17,ταύτην,οὗτος,p-s---fa-,OBJ
17,18,μὲν,μέν,d--------,AuxY
18,19,ὑπεδέξατο,ὑποδέχομαι,v3saim---,PRED
19,20,μηθὲν,μηδείς,p-s---na-,OBJ
20,21,ἀξιόλογον,ἀξιόλογος,a-s---na-,ATR
21,22,ἐργασαμένην,ἐργάζομαι,v-sapefa-,ATV
22,23,.,punc1,u--------,AuxK
