,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0062-014|33|1,1,τὸ,ὁ,l-s---nn-,ATR
1,Leuven|0062-014|33|2,2,δὲ,δέ,d--------,AuxY
2,Leuven|0062-014|33|3,3,Ταῦ,Ταῦ,n-s---nn-,SBJ
3,Leuven|0062-014|33|4,4,τοῦτο,οὗτος,p-s---nn-,ATR
4,Leuven|0062-014|33|5,5,σκοπῶμεν,σκοπέω,v1ppsa---,PRED
5,Leuven|0062-014|33|6,6,ὡς,ὡς,c--------,AuxC
6,Leuven|0062-014|33|7,7,φύσει,φύσις,n-s---fd-,ADV
7,Leuven|0062-014|33|8,8,βίαιον,βίαιος,a-s---nn-,PNOM
8,Leuven|0062-014|33|9,9,καὶ,καί,d--------,AuxZ
9,Leuven|0062-014|33|10,10,πρὸς,πρός,r--------,AuxP
10,Leuven|0062-014|33|11,11,τὰ,ὁ,l-p---na-,ATR
11,Leuven|0062-014|33|12,12,λοιπά,λοιπός,a-p---na-,ADV
