,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0062-014|41|1,1,τὸ,ὁ,l-s---nn-,SBJ
1,Leuven|0062-014|41|2,2,δὲ,δέ,d--------,AuxY
2,Leuven|0062-014|41|3,3,ἄρα,ἄρα,d--------,AuxY
3,Leuven|0062-014|41|4,4,οὐ,οὐ,d--------,AuxZ
4,Leuven|0062-014|41|5,5,τὸ,ὁ,l-s---na-,ATR
5,Leuven|0062-014|41|6,6,ὁμόφυλον,ὁμόφυλος,a-s---na-,ATR
6,Leuven|0062-014|41|7,7,τῶν,ὁ,l-p---ng-,ATR
7,Leuven|0062-014|41|8,8,στοιχείων,στοιχεῖον,n-p---ng-,ATR
8,Leuven|0062-014|41|9,9,μόνον,μόνον,d--------,ADV
9,Leuven|0062-014|41|10,10,ἀδικεῖ,ἀδικέω,v3spia---,PRED_CO
10,Leuven|0062-014|41|11,11,γένος,γένος,n-s---na-,OBJ
12,Leuven|0062-014|41|13,13,ἀλλ’,ἀλλά,c--------,COORD
13,Leuven|0062-014|41|14,14,ἤδη,ἤδη,d--------,ADV
14,Leuven|0062-014|41|15,15,καὶ,καί,d--------,AuxZ
15,Leuven|0062-014|41|16,16,πρὸς,πρός,r--------,AuxP
16,Leuven|0062-014|41|17,17,τὸ,ὁ,l-s---na-,ATR
17,Leuven|0062-014|41|18,18,ἀνθρώπειον,ἀνθρώπειος,a-s---na-,OBJ
18,Leuven|0062-014|41|19,19,μεταβέβηκε,μεταβαίνω,v3sria---,PRED_CO
19,Leuven|0062-014|41|20,20,τουτονὶ,οὗτος,p-s---ma-,ATR
20,Leuven|0062-014|41|21,21,τὸν,ὁ,l-s---ma-,ATR
21,Leuven|0062-014|41|22,22,τρόπον,τρόπος,n-s---ma-,ADV
22,Leuven|0062-014|41|23,23,·,·,u--------,AuxK
