@ref,@id,@form,@lemma,@postag,@relation
Leuven|0059-00x|28|1,1,τούτοις,οὗτος,p-p---md-,ATR
Leuven|0059-00x|28|2,2,δὴ,δή,d--------,AuxY
Leuven|0059-00x|28|3,3,τοῖς,ὁ,l-p---md-,ATR
Leuven|0059-00x|28|4,4,λόγοις,λόγος,n-p---md-,OBJ_CO
Leuven|0059-00x|28|5,5,καὶ,καί,b--------,AuxY
Leuven|0059-00x|28|6,6,ἑτέροις,ἕτερος,a-p---md-,OBJ_CO
Leuven|0059-00x|28|7,7,τοιούτοις,τοιοῦτος,p-p---md-,ATR
Leuven|0059-00x|28|8,8,παμπόλλοις,παμπολύς,a-p---md-,ATR
Leuven|0059-00x|28|9,9,καὶ,καί,b--------,COORD
Leuven|0059-00x|28|10,10,παγκάλως,πάγκαλος,d--------,ADV
Leuven|0059-00x|28|11,11,λεγομένοις,λέγω,v-pppemd-,OBJ_CO
Leuven|0059-00x|28|12,12,",",",",u--------,AuxX
Leuven|0059-00x|28|13,13,ὡς,ὡς,c--------,AuxC
Leuven|0059-00x|28|14,14,διδακτὸν,διδακτός,a-s---nn-,PNOM
Leuven|0059-00x|28|15,15,ἀρετὴ,ἀρετή,n-s---fn-,SBJ
Leuven|0059-00x|28|16,16,καὶ,καί,b--------,COORD
Leuven|0059-00x|28|17,17,πάντων,πᾶς,a-p---mg-,ATR
Leuven|0059-00x|28|18,18,ἑαυτοῦ,ἑαυτοῦ,p-s---mg-,OBJ
Leuven|0059-00x|28|19,19,δεῖ,δέω,v3spia---,OBJ_CO
Leuven|0059-00x|28|20,20,μάλιστα,μάλα,d-------s,ADV
Leuven|0059-00x|28|21,21,ἐπιμελεῖσθαι,ἐπιμελέομαι,v--pne---,SBJ
Leuven|0059-00x|28|22,22,",",",",u--------,AuxX
Leuven|0059-00x|28|23,23,σχεδὸν,σχεδόν,d--------,ADV
Leuven|0059-00x|28|24,24,οὔτ’,οὔτι,b--------,AuxY
Leuven|0059-00x|28|25,25,ἀντεῖπον,ἀντιλέγω,v1saia---,PRED_CO
Leuven|0059-00x|28|26,26,πώποτε,πώποτε,d--------,ADV
Leuven|0059-00x|28|27,27,οὔτ’,οὔτι,b--------,AuxY
Leuven|0059-00x|28|28,28,οἶμαι,οἴομαι,v1spie---,ExD
Leuven|0059-00x|28|29,29,μήποτε,μήποτε,d--------,ADV
Leuven|0059-00x|28|30,30,ὕστερον,ὕστερος,d--------,ADV
Leuven|0059-00x|28|31,31,ἀντείπω,ἀντιλέγω,v1sasa---,PRED_CO
Leuven|0059-00x|28|32,32,",",",",u--------,AuxX
Leuven|0059-00x|28|33,33,προτρεπτικωτάτους,προτρεπτικός,a-p---mas,ADV_CO
Leuven|0059-00x|28|34,34,τε,τε,b--------,COORD
Leuven|0059-00x|28|35,35,ἡγοῦμαι,ἡγέομαι,v1spie---,PRED_CO
Leuven|0059-00x|28|36,36,καὶ,καί,b--------,COORD
Leuven|0059-00x|28|37,37,ὠφελιμωτάτους,ὠφέλιμος,a-p---mas,ADV_CO
Leuven|0059-00x|28|38,38,",",",",u--------,AuxX
Leuven|0059-00x|28|39,39,καὶ,καί,d--------,AuxZ
Leuven|0059-00x|28|40,40,ἀτεχνῶς,ἄτεχνος,d--------,ADV
Leuven|0059-00x|28|41,41,ὥσπερ,ὥσπερ,c--------,AuxC
Leuven|0059-00x|28|42,42,καθεύδοντας,καθεύδω,v-pppama-,ADV
Leuven|0059-00x|28|43,43,ἐπεγείρειν,ἐπεγείρω,v--pna---,OBJ
Leuven|0059-00x|28|44,44,ἡμᾶς,ἐγώ,p1p---ca-,OBJ
Leuven|0059-00x|28|45,45,.,.,u--------,AuxK
Leuven|0059-00x|28|46,46,[0],_,-,SBJ
Leuven|0059-00x|28|47,47,[1],_,-,OBJ_CO
