@ref,@id,@form,@lemma,@postag,@relation
Leuven|0059-00x|5|1,1,νῦν,νῦν,d--------,AuxY
Leuven|0059-00x|5|2,2,γὰρ,γάρ,d--------,AuxY
Leuven|0059-00x|5|3,3,ἴσως,ἴσως,d--------,ADV
Leuven|0059-00x|5|4,4,οὐκ,οὐ,d--------,AuxZ
Leuven|0059-00x|5|5,5,ὀρθῶς,ὀρθός,d--------,ADV
Leuven|0059-00x|5|6,6,ἀκήκοας,ἀκούω,v2sria---,PRED
Leuven|0059-00x|5|7,7,",",",",u--------,AuxX
Leuven|0059-00x|5|8,8,ὥστε,ὥστε,c--------,AuxC
Leuven|0059-00x|5|9,9,φαίνῃ,φαίνω,v2spie---,ADV
Leuven|0059-00x|5|10,10,πρὸς,πρός,r--------,AuxP
Leuven|0059-00x|5|11,11,ἐμὲ,ἐγώ,p1s---ca-,ADV
Leuven|0059-00x|5|12,12,ἔχειν,ἔχω,v--pna---,OBJ
Leuven|0059-00x|5|13,13,τραχυτέρως,τραχύς,d-------c,ADV
Leuven|0059-00x|5|14,14,τοῦ,ὁ,l-s---ng-,ATR
Leuven|0059-00x|5|15,15,δέοντος,δέω,v-sppang-,ADV
Leuven|0059-00x|5|16,16,·,·,u--------,AuxK
