,@id,@form,@lemma,@postag,@relation
0,1,ὡς,ὡς,c--------,AuxC
1,2,δὲ,δέ,d--------,AuxY
2,3,ἐγὼ,ἐγώ,p1s----n-,SBJ
3,4,μὲν,μέν,d--------,AuxY
4,5,ἀληθῆ,ἀληθής,a-p---na-,OBJ
5,6,λέγω,λέγω3,v1spia---,ATR_CO
6,7,",",",",u--------,AuxX
7,8,οὗτοι,οὗτος,p-p---mn-,SBJ
8,9,δὲ,δέ,c--------,COORD
9,10,ψεύδονται,ψεύδω,v3ppie---,ATR_CO
10,11,",",",",u--------,AuxX
11,12,πρῶτον,πρῶτος,a-s---na-,ADV
12,13,μὲν,μέν,d--------,AuxY
13,14,αὐτὸ,αὐτός,a-s---nn-,ATR
14,15,ὑμῖν,σύ,p2p---md-,ATR
15,16,τοῦτο,οὗτος,p-s---nn-,SBJ_AP
16,17,γενέσθω,γίγνομαι,v3samm---,PRED
17,18,τεκμήριον,τεκμήριον,n-s---nn-,PNOM
18,19,",",",",u--------,APOS
19,20,ὅτι,ὅτι,c--------,AuxC
20,21,κατεγνώκει,καταγιγνώσκω,v3slia---,SBJ_AP_CO
21,22,ἂν,ἄν,d--------,AuxY
22,23,αὐτοῦ,αὐτός,p-s---mg-,OBJ
23,24,ὁ,ὁ,l-s---mn-,ATR
24,25,Λυσιθείδης,Λυσιθείδης,n-s---mn-,SBJ
25,26,",",",",u--------,AuxX
26,27,καὶ,καί,c--------,COORD
27,28,ὅτι,ὅτι,c--------,AuxC
28,29,ἐγὼ,ἐγώ,p1s----n-,SBJ
29,30,ἐξούλης,ἐξούλης,n-s---mn-,AtvV
30,31,ἂν,ἄν,d--------,AuxY
31,32,ἔφευγον,φεύγω,v1siia---,SBJ_AP_CO
32,33,νῦν,νῦν,d--------,ADV
33,34,",",",",u--------,AuxX
34,35,ἀλλ’,ἀλλά,c--------,COORD
35,36,οὐκ,οὐ,d--------,AuxZ
36,37,ἀργυρίου,ἀργύριον,n-s---ng-,ATR
37,38,δίκην,δίκη,n-s---fa-,OBJ
38,39,·,·,u--------,AuxK
39,40,ἔφευγον,φεύγω,v3piia---,SBJ_AP_CO
