,@id,@form,@lemma,@postag,@relation
0,1,ἐπεὶ,ἐπεί,c--------,AuxC
1,2,δὲ,δέ,d--------,AuxY
2,3,πλήρης,πλήρης,a-s---fn-,PNOM
3,4,ἦν,εἰμί,v3siia---,ADV
4,5,",",",",u--------,AuxX
5,6,ἀναβαίνει,ἀναβαίνω,v3spia---,PRED_CO
6,7,Κάλλιππος,Κάλλιππος,n-s---mn-,SBJ
7,8,ὁ,ὁ,l-s---mn-,ATR
8,9,Φίλωνος,Φίλων,n-s---mg-,ATR
9,10,ὁ,ὁ,l-s---mn-,ATR
10,11,Αἰξωνεύς,Αἰξωνεύς,n-s---mn-,ATR
11,12,",",",",u--------,AuxX
12,13,καὶ,καί,c--------,COORD
13,14,φράζει,φράζω,v3spia---,PRED_CO
14,15,πρὸς,πρός,r--------,AuxP
15,16,τὸν,ὁ,l-s---ma-,ATR
16,17,κυβερνήτην,κυβερνήτης,n-s---ma-,OBJ
17,18,τὸν,ὁ,l-s---ma-,ATR
18,19,ἐπὶ,ἐπί,r--------,AuxP
19,20,Μακεδονίας,Μακεδονία,n-s---fg-,ATR
20,21,πλοῦν,πλόος,n-s---ma-,OBJ
21,22,πλεῖν,πλέω,v--pna---,OBJ
22,23,.,.,u--------,AuxK
