,@id,@form,@lemma,@postag,@relation
0,1,διὰ,διά,r--------,AuxP
1,2,μὲν,μέν,d--------,AuxY
2,3,ταύτας,οὗτος,a-p---fa-,ATR
3,4,τὰς,ὁ,l-p---fa-,ATR
4,5,αἰτίας,αἰτία,n-p---fa-,ADV_CO
5,6,",",",",u--------,AuxX
6,7,ὦ,ὦ,i--------,AuxZ
7,8,ἄνδρες,ἀνήρ,n-p---mv-,ExD
8,9,δικασταί,δικαστής,n-p---mv-,ATR
9,10,",",",",u--------,AuxX
10,11,ἃς,ὅς,p-p---fa-,OBJ
11,12,εἴρηκα,ἐρῶ,v1sria---,ATR
12,13,πρὸς,πρός,r--------,AuxP
13,14,ὑμᾶς,σύ,p2p---ma-,ADV
14,15,",",",",u--------,AuxX
15,16,ὁ,ὁ,l-s---mn-,ATR
16,17,Τιμόμαχος,Τιμόμαχος,n-s---mn-,SBJ
17,18,οὐκ,οὐ,d--------,AuxZ
18,19,ἠνάγκαζε,ἀναγκάζω,v3siia---,PRED
19,20,παραλαμβάνειν,παραλαμβάνω,v--pna---,OBJ
20,21,τοῦτον,οὗτος,p-s---ma-,OBJ
21,22,τὴν,ὁ,l-s---fa-,ATR
22,23,ναῦν,ναῦς,n-s---fa-,OBJ
23,24,",",",",u--------,AuxX
24,25,ἔτι,ἔτι,d--------,ADV
25,26,δὲ,δέ,c--------,COORD
26,27,καὶ,καί,d--------,AuxZ
27,28,βουλόμενος,βούλομαι,v-sppemn-,ADV_CO
28,29,αὐτὸς,αὐτός,p-s---mn-,SBJ
29,30,χρῆσθαι,χράω,v--pne---,OBJ
30,31,τῇ,ὁ,l-s---fd-,ATR
31,32,νηὶ,ναῦς,n-s---fd-,OBJ
32,33,ὡς,ὡς,d--------,AuxZ
33,34,ἄριστα,ἀγαθός,a-p---nas,ADV
34,35,πλεούσῃ,πλέω,v-sppafd-,ADV
35,36,.,.,u--------,AuxK
