@id,@form,@lemma,@postag,@relation
1,τῶν,ὁ,l-p---mg-,ATR
2,δὲ,δέ,d--------,AuxY
3,διαφυγόντων,διαφεύγω,v-papamg-,ATR
4,οἱ,ὁ,l-p---mn-,ATR
5,πλείους,πλείων,a-p---mac,SBJ
6,μὲν,μέν,d--------,AuxY
7,εἰς,εἰς,r--------,AuxP
8,τὰ,ὁ,l-p---na-,ATR
9,φρούρια,φρούριον,n-p---na-,ADV
10,τῶν,ὁ,l-p---mg-,ATR
11,Σικελῶν,Σικελοί,n-p---mg-,ATR
12,διεσώθησαν,διασῴζω,v3paip---,PRED_CO
13,",",punc1,u--------,AuxX
14,ὀλίγοι,ὀλίγος,a-p---mn-,SBJ
15,δὲ,δέ,c--------,COORD
16,μετὰ,μετά,r--------,AuxP
17,Δουκετίου,Δουκέτιος,n-s---mg-,OBJ
18,τῶν,ὁ,l-p---fg-,ATR
19,αὐτῶν,αὐτός,a-p---fg_,ATR
20,ἐλπίδων,ἐλπίς,n-p---fg-,OBJ
21,μετέχειν,μετέχω,v--pna---,OBJ
22,προείλοντο,προαιρέω,v3paim---,PRED_CO
23,.,punc1,u--------,AuxK
