@id,@form,@lemma,@postag,@relation
1,πρῶτον,πρῶτος,a-s---na-,ADV
2,μὲν,μέν,d--------,AuxY
3,τοίνυν,τοίνυν,d--------,AuxY
4,",",punc1,u--------,AuxX
5,ὦ,ὦ,i--------,AuxZ
6,ἄνδρες,ἀνήρ,n-p---mv-,ExD
7,Ἀθηναῖοι,Ἀθηναῖος,a-p---mv-,ATR
8,",",punc1,u--------,AuxX
9,τριήρεις,τριήρης,n-p---fa-,OBJ
10,πεντήκοντα,πεντήκοντα,a-_---___,ATR
11,παρασκευάσασθαι,παρασκευάζω,v--anm---,SBJ_CO
12,φημὶ,φημί,v1spia---,PRED
13,δεῖν,δεῖ,v--pna---,OBJ
14,",",punc1,u--------,AuxX
15,εἶτʼ,εἶτα,c--------,COORD
16,αὐτοὺς,αὐτός,p-p---ma-,SBJ
17,οὕτω,οὕτως,d--------,ADV
18,τὰς,ὁ,l-p---fa-,ATR
19,γνώμας,γνώμη,n-p---fa-,OBJ
20,ἔχειν,ἔχω,v--pna---,SBJ_CO
21,ὡς,ὡς,c--------,AuxC
22,",",punc1,u--------,AuxX
23,ἐάν,ἐάν,c--------,AuxC
24,τι,τις,p-s---nn-,SBJ
25,δέῃ,δεῖ,v3spsa---,ADV
26,",",punc1,u--------,AuxX
27,πλευστέον,πλευστέος,a-s---nn-,ADV
28,εἰς,εἰς,r--------,AuxP
29,ταύτας,οὗτος,p-p---fa-,OBJ
30,αὐτοῖς,αὐτός,p-p---md-,OBJ
31,ἐμβᾶσιν,ἐμβαίνω,v-papamd-,ATR
32,.,punc1,u--------,AuxK
