@id,@form,@lemma,@postag,@relation
1,ὑποσχέσθαι,ὑπισχνέομαι,v--anm---,SBJ_CO
2,μέντοι,μέντοι,d--------,AuxY
3,καὶ,καί,d--------,AuxY
4,φῆσαι,φημί,v--ana---,SBJ_CO
5,καὶ,καί,c--------,COORD
6,τὸν,ὁ,l-s---ma-,ATR
7,δεῖνʼ,δεῖνα,p-_---__-,OBJ_CO
8,αἰτιάσασθαι,αἰτιάομαι,v--ane---,SBJ_CO
9,καὶ,καί,c--------,COORD
10,τὸν,ὁ,l-s---ma-,ATR
11,δεῖνʼ,δεῖνα,p-_---__-,OBJ_CO
12,ἔστι,εἰμί,v3spia---,PRED_CO
13,",",punc1,u--------,AuxX
14,τὰ,ὁ,l-p---na-,ATR
15,δὲ,δέ,c--------,COORD
16,πράγματʼ,πρᾶγμα,n-p---na-,OBJ
17,ἐκ,ἐκ,r--------,AuxP
18,τούτων,οὗτος,p-p---ng-,ADV
19,ἀπόλωλεν,ἀπόλλυμι,v3sria---,PRED_CO
20,·,punc1,u--------,AuxK
