@id,@form,@lemma,@postag
1,μὴ,μή,d--------
2,γὰρ,γάρ,d--------
3,ὁμολογούντων,ὁμολογέω,v-pppang-
4,τῶν,ὁ,l-p---ng-
5,ἀνδραπόδων,ἀνδράποδον,n-p---ng-
6,οὗτός,οὗτος,p-s---mn-
7,τʼ,τέ,d--------
8,εὖ,εὖ,d--------
9,εἰδὼς,οἶδα,v-srpamn-
10,ἂν,ἄν1,d--------
11,ἀπελογεῖτο,ἀπολογέομαι,v3siie---
12,καὶ,καί,c--------
13,ἀντέσπευδε,ἀντί-σπεύδω,v3siia---
14,πρὸς,πρός,r--------
15,ἐμέ,ἐγώ,p1s---ma-
16,",",punc1,u--------
17,καὶ,καί,c--------
18,ἡ,ὁ,l-s---fn-
19,μήτηρ,μήτηρ,n-s---fn-
20,αὐτοῦ,αὐτός,p-s---mg-
21,ἀπήλλακτο,ἀπαλλαξείω,v3slie---
22,ἂν,ἄν1,d--------
23,ταύτης,οὗτος,a-s---fg_
24,τῆς,ὁ,l-s---fg-
25,αἰτίας,αἰτία,n-s---fg-
26,.,punc1,u--------
