@id;@form;@lemma;@postag;@relation
1;δῆλον;δῆλος;a-s---nn-;PNOM
2;γάρ;γάρ;d--------;AuxY
3;ἐστι;εἰμί;v3spia---;PRED
4;τοῖς;ὁ;l-p---mg-;ATR
5;Ὀλυνθίοις;Ὀλύνθιος;n-p---mg-;ADV
6;ὅτι;ὅτι;c--------;AuxC
7;νῦν;νῦν;d--------;ADV
8;οὐ;οὐ;d--------;AuxZ
9;περὶ;περί;r--------;AuxP
10;δόξης;δόξα;n-s---fg-;ADV_CO
11;οὐ;οὐ;d--------;AuxZ
12;-δ’;δέ;c--------;COORD
13;ὑπὲρ;ὑπέρ;r--------;AuxP
14;μέρους;μέρος;n-s---ng-;ADV_CO
15;χώρας;χώρα;n-s---fg-;ATR
16;πολεμοῦσιν;πολεμέω;v3ppia---;SBJ_CO
17;,;punc;u--------;AuxX
18;ἀλλ’;ἀλλά;c--------;COORD
19;ἀναστάσεως;ἀνάστασις;n-s---fg-;ADV_CO
20;καὶ;καί;c--------;COORD
21;ἀνδραποδισμοῦ;ἀνδραποδισμός;n-s---mg-;ADV_CO
22;τῆς;ὁ;l-s---fg-;ATR
23;πατρίδος;πατρίς;n-s---fg-;ATR
24;,;punc;u--------;AuxX
25;καὶ;καί;c--------;COORD
26;ἴσασιν;οἶδα;v3ppia---;SBJ_CO
27;ἅ;ὅς;p-p---na-;OBJ
28;τ’;τε;d--------;AuxY
29;Ἀμφιπολιτῶν;Ἀμφιπολίτης;n-p---mg-;ATR
30;ἐποίησε;ποιέω;v3saia---;OBJ
31;τοὺς;ὁ;l-p---ma-;OBJ_CO
32;παραδόντας;παραδίδωμι;v-papama-;ATR
33;αὐτῷ;αὐτός;p-s---md-;OBJ
34;τὴν;ὁ;l-s---fa-;ATR
35;πόλιν;πόλις;n-s---fa-;OBJ
36;καὶ;καί;c--------;COORD
37;Πυδναίων;Πυδναῖος;n-p---mg-;ATR
38;τοὺς;ὁ;l-p---ma-;OBJ_CO
39;ὑποδεξαμένους;ὑποδέχομαι;v-papmma-;ATR
40;·;punc;u--------;AuxK
41;ὑπὲρ;ὑπέρ;r--------;AuxP
