@id;@form;@lemma;@postag;@relation
1;εἴτε;εἴτε;c--------;AuxC
2;βοηθησάντων;βοηθέω;v-papamg-;ADV
3;μόνον;μόνος;a-s---na-;ADV
4;ὑμῶν;σύ;p2p---mg-;SBJ
5;εἰς;εἰς;r--------;AuxP
6;Ὄλυνθον;Ὄλυνθος;n-s---ma-;ADV
7;,;punc;u--------;AuxX
8;ἀκινδύνως;ἀκίνδυνος;d--------;ADV
9;ὁρῶν;ὁράω;v-sppamn-;ADV
10;ἔχοντα;ἔχω;v-sppama-;OBJ
11;τὰ;ὁ;l-p---na-;OBJ
12;οἴκοι;οἴκοι;d--------;ATR
13;,;punc;u--------;AuxX
14;προσκαθεδεῖται;προσκαθέζομαι;v3sfim---;ADV_CO
15;καὶ;καί;c--------;COORD
16;προσεδρεύσει;προσεδρεύω;v3sfia---;ADV_CO
17;τοῖς;ὁ;l-p---nd-;ATR
18;πράγμασι;πρᾶγμα;n-p---nd-;OBJ
19;,;punc;u--------;AuxX
20;περιέσται;περίειμι;v3sfim---;PRED
21;τῷ;ὁ;l-s---md-;ATR
22;χρόνῳ;χρόνος;n-s---md-;ADV
23;τῶν;ὁ;l-p---mg-;ATR
24;πολιορκουμένων;πολιορκέω;v-pppemg-;OBJ
25;.;punc;u--------;AuxK
