,@id,@form,@lemma,@postag,@relation
0,1,καὶ,καί,d--------,AuxZ
1,2,τὸν,ὁ,l-s---ma-,ATR
2,3,πάντα,πᾶς,a-s---ma-,ATR
3,4,δὲ,δέ,d--------,AuxY
4,5,σῖτον,σῖτος,n-s---ma-,OBJ
5,6,τῶν,ὁ,l-p---mg-,ATR
6,7,οἰκετῶν,οἰκέτης,n-p---mg-,ATR
7,8,ἐπὶ,ἐπί,r--------,AuxP
8,9,τὴν,ὁ,l-s---fa-,ATR
9,10,αὑτοῦ,ἑαυτοῦ,p-s---mg-,ATR
10,11,τράπεζαν,τράπεζα,n-s---fa-,OBJ
11,12,ἐπετίθετο,ἐπιτίθημι,v3siie---,PRED
12,13,",",punc1,u--------,AuxX
13,14,οἰόμενος,οἴομαι,v-sppemn-,ADV
14,15,ὥσπερ,ὥσπερ,c--------,AuxC
15,16,καὶ,καί,d--------,AuxZ
16,17,τοῖς,ὁ,l-p---md-,ATR
17,18,κυσὶν,κύων,n-p---md-,OBJ
18,19,ἐμποιεῖν,ἐμποιέω,v--pna---,OBJ
19,20,τινα,τις,a-s---ca-,ATR
20,21,καὶ,καί,d--------,AuxZ
21,22,τοῦτο,οὗτος,p-s---na-,SBJ
22,23,εὔνοιαν,εὔνοια,n-s---fa-,OBJ
23,24,.,punc1,u--------,AuxK
24,25,ἐμποεῖ,ἐμποιέω,v3spia---,ADV
