,@id,@form,@lemma,@postag,@relation
0,1,ἀμέλει,ἀμέλει,d--------,AuxZ
1,2,",",punc1,u--------,AuxX
2,3,ἔφη,φημί,v3siia---,AuxY
3,4,",",punc1,u--------,AuxX
4,5,ἢν,ἐάν,c--------,AuxC
5,6,δύνωμαι,δύναμαι,v1spse---,ADV
6,7,ὑμᾶς,σύ,p2p---ma-,OBJ
7,8,τοὺς,ὁ,l-p---ma-,ATR
8,9,φίλους,φίλος,n-p---ma-,ATR
9,10,εὖ,εὖ,d--------,OCOMP
10,11,ποιεῖν,ποιέω,v--pna---,OBJ
11,12,",",punc1,u--------,AuxX
12,13,ὁποίαν,ὁποῖος,a-s---fa-,ATR
13,14,ἂν,ἄν1,d--------,AuxY
14,15,ἔχων,ἔχω,v-sppamn-,ADV
15,16,στολὴν,στολή,n-s---fa-,OBJ
16,17,τυγχάνω,τυγχάνω,v1spia---,OBJ
17,18,",",punc1,u--------,AuxX
18,19,ἐν,ἐν,r--------,AuxP
19,20,ταύτῃ,οὗτος,p-s---fd-,ADV
20,21,καλὸς,καλός,a-s---mn-,PNOM
21,22,φανοῦμαι,φανάω,v1spie---,PRED
22,23,.,punc1,u--------,AuxK
23,24,ἔχων,ἔχω,v-sppamn-,PNOM
