,@id,@form,@lemma,@postag,@relation
0,1,τῆς,ὁ,l-s---fg-,ATR
1,2,πολεμικῆς,πολεμικός,a-s---fg-,ATR
2,3,δʼ,δέ,d--------,AuxY
3,4,ἕνεκα,ἕνεκα,r--------,AuxP
4,5,ἀσκήσεως,ἄσκησις,n-s---fg-,ADV
5,6,ἐπὶ,ἐπί,r--------,AuxP
6,7,θήραν,θήρα,n-s---fa-,ADV
7,8,ἐξῆγεν,ἐξάγω,v3siia---,PRED
8,9,οὕσπερ,ὅς,p-p---ma-,SBJ
9,10,ἀσκεῖν,ἀσκέω,v--pna---,SBJ
10,11,ταῦτα,οὗτος,p-p---na-,OBJ
11,12,ᾤετο,οἴομαι,v3siie---,OBJ
12,13,χρῆναι,χρή,v--pna---,OBJ
13,14,",",punc1,u--------,AuxX
14,15,ταύτην,οὗτος,p-s---fa-,SBJ
15,16,ἡγούμενος,ἡγέομαι,v-sppmmn-,ADV
16,17,καὶ,καί,d--------,AuxZ
17,18,ὅλως,ὅλος,d--------,ADV
18,19,ἀρίστην,ἄριστος,a-s---fa-,ATR
19,20,ἄσκησιν,ἄσκησις,n-s---fa-,PNOM_CO
20,21,πολεμικῶν,πολεμικός,a-p---ng-,ATR
21,22,εἶναι,εἰμί,v--pna---,OBJ
22,23,",",punc1,u--------,AuxX
23,24,καὶ,καί,d--------,AuxZ
24,25,ἱππικῆς,ἱππικός,a-s---fg-,ATR
25,26,δὲ,δέ,c--------,COORD
26,27,ἀληθεστάτην,ἀληθής,a-s---fas,ATR
27,28,.,punc1,u--------,AuxK
28,29,ἄσκησιν,ἄσκησις,n-s---fa-,PNOM_CO
