,@id,@form,@lemma,@postag,@relation
0,1,οἳ,ὁ,l-p---mn-,SBJ
1,2,δὲ,δέ,d--------,AuxY
2,3,μὴ,μή,d--------,AuxZ
3,4,παρεῖεν,πάρειμι1,v3ppoa---,ATR
4,5,",",punc1,u--------,AuxX
5,6,τούτους,οὗτος,p-p---ma-,SBJ
6,7,ἡγεῖτο,ἁγέομαι,v3siie---,PRED
7,8,ἢ,ἤ1,d--------,AuxY
8,9,ἀκρατείᾳ,ἀκράτεια,n-s---fd-,ADV_CO
9,10,τινὶ,τις,a-s---cd-,ATR
10,11,ἢ,ἤ1,d--------,AuxY
11,12,ἀδικίᾳ,ἀδικία,n-s---fd-,ADV_CO
12,13,ἢ,ἢ,c--------,COORD
13,14,ἀμελείᾳ,ἀμέλεια,n-s---fd-,ADV_CO
14,15,ἀπεῖναι,ἄπειμι1,v--pna---,OBJ
15,16,.,punc1,u--------,AuxK
