,@id,@form,@lemma,@postag,@relation
0,1,ἐφείποντο,ἐφέπω,v3piie---,PRED
1,2,δὲ,δέ,d--------,AuxY
2,3,οἱ,ὁ,l-p---mn-,ATR
3,4,περὶ,περί,r--------,AuxP
4,5,αὐτὸν,αὐτός,p-s---ma-,ATR
5,6,σκηπτοῦχοι,σκηπτοῦχος,a-p---mn-,SBJ
6,7,ἐφʼ,ἐπί,r--------,AuxP
7,8,ἵππων,ἵππος,n-p---mg-,ADV
8,9,κεκοσμημένοι,κοσμέω,v-prpemn-,ADV
9,10,σὺν,σύν,r--------,AuxP
10,11,τοῖς,ὁ,l-p---nd-,ATR
11,12,παλτοῖς,παλτόν,n-p---nd-,ADV
12,13,ἀμφὶ,ἀμφί,r--------,AuxP
13,14,τοὺς,ὁ,l-p---ma-,ATR
14,15,τριακοσίους,τριακόσιοι,a-p---ma-,ATR
15,16,.,punc1,u--------,AuxK
