,@id,@form,@lemma,@postag,@relation
0,1,καὶ,καί,d--------,AuxY
1,2,τοῖς,ὁ,l-p---md-,ATR
2,3,φύλαξι,φύλαξ,n-p---md-,OBJ
3,4,δὲ,δέ,d--------,AuxY
4,5,αὐτοῦ,αὐτός,p-s---mg-,ATR
5,6,οὗτοι,οὗτος,p-p---mn-,SBJ
6,7,μάλιστα,μάλιστα,d--------,ADV
7,8,ἐπλησίαζον,πλησιάζω,v3piia---,PRED_CO
8,9,",",punc1,u--------,AuxX
9,10,καὶ,καί,d--------,AuxZ
10,11,αὐτῷ,αὐτός,a-s---md-,ATR
11,12,δὲ,δέ,c--------,COORD
12,13,τῷ,ὁ,l-s---md-,ATR
13,14,Κύρῳ,Κῦρος,n-s---md-,OBJ
14,15,τούτων,οὗτος,p-p---mg-,ATR
15,16,πολλοὶ,πολύς,a-p---mn-,SBJ
16,17,πολλάκις,πολλάκις,d--------,ADV
17,18,συνεμίγνυσαν,συμμίγνυμι,v3piia---,PRED_CO
18,19,·,punc1,u--------,AuxK
