,@id,@form,@lemma,@postag,@relation
0,1,ἐπεύχομαι,ἐπεύχομαι,v1spie---,PRED
1,2,δέ,δέ,d--------,AuxY
2,3,",",punc1,u--------,AuxX
3,4,ἔφη,φημί,v3siia---,AuxY
4,5,",",punc1,u--------,AuxX
5,6,τοῖς,ὁ,l-p---md-,ATR
6,7,θεοῖς,θεός,n-p---md-,OBJ
7,8,",",punc1,u--------,AuxX
8,9,οἵπερ,ὅς,p-p---mn-,SBJ
9,10,με,ἐγώ,p1s---ma-,SBJ
10,11,ἐποίησαν,ποιέω,v3paia---,ATR
11,12,βληθῆναι,βάλλω,v--anp---,OBJ
12,13,ὑπὸ,ὑπό,r--------,AuxP
13,14,σοῦ,σύ,p2s---mg-,OBJ
14,15,",",punc1,u--------,AuxX
15,16,δοῦναί,δίδωμι,v--ana---,OBJ
16,17,μοι,ἐγώ,p1s---md-,OBJ
17,18,ποιῆσαι,ποιέω,v--ana---,OBJ
18,19,μὴ,μή,d--------,AuxZ
19,20,μεταμέλειν,μεταμέλομαι,v--pna---,OBJ
20,21,σοι,σοι,p2s---md-,ADV
21,22,τῆς,ὁ,l-s---fg-,ATR
22,23,ἐμῆς,ἐμός,a-s---fg-,ATR
23,24,δωρεᾶς,δωρεά,n-s---fg-,OBJ
24,25,.,punc1,u--------,AuxK
