,@id,@form,@lemma,@postag,@relation
0,1,ἀλλὰ,ἀλλά,d--------,AuxY
1,2,πολλάκις,πολλάκις,d--------,ADV_CO
2,3,μὲν,μέν,d--------,AuxY
3,4,δή,δή,d--------,AuxY
4,5,",",punc1,u--------,AuxX
5,6,ὦ,ὦ,i--------,AuxZ
6,7,ἄνδρες,ἀνήρ,n-p---mv-,ExD
7,8,",",punc1,u--------,AuxX
8,9,καὶ,καί,c--------,COORD
9,10,ἄλλοτε,ἄλλοτε,d--------,ADV_CO
10,11,κατενόησα,κατανοέω,v1saia---,PRED
11,12,ὅτι,ὅτι2,c--------,AuxC
12,13,ἄρχων,ἄρχων,n-s---mn-,SBJ
13,14,ἀγαθὸς,ἀγαθός,a-s---mn-,ATR
14,15,οὐδὲν,οὐδείς,a-s---na-,AuxZ
15,16,διαφέρει,διαφέρω,v3spia---,OBJ
16,17,πατρὸς,πατήρ,n-s---mg-,OBJ
17,18,ἀγαθοῦ,ἀγαθός,a-s---mg-,ATR
18,19,·,punc1,u--------,AuxK
