,@id,@form,@lemma,@postag,@relation
0,1,στασιώτην,στασιώτης,n-s---ma-,OBJ
1,2,τε,τε,d--------,AuxY
2,3,μέγιστον,μέγας,a-s---ma-,ATR
3,4,",",punc1,u--------,AuxX
4,5,ᾧ,ὅς,p-s---md-,ATR
5,6,διὰ,διά,r--------,AuxP
6,7,μεγαλουργίαν,μεγαλοεργία,n-s---fa-,ADV
7,8,πολεμικὴν,πολεμικός,a-s---fa-,ATR
8,9,Μέγας,Μέγης,n-s---mn-,PNOM
9,10,ἐπώνυμον,ἐπώνυμος,a-s---nn-,SBJ
10,11,ἦν,εἰμί,v3siia---,ATR
11,12,",",punc1,u--------,AuxX
12,13,οὗτος,οὗτος,p-s---mn-,SBJ
13,14,δὴ,δή,d--------,AuxY
14,15,μάλιστα,μάλιστα,d--------,AuxZ
15,16,πολέμου,πόλεμος,n-s---mg-,OBJ
16,17,κράτει,κρατέω,v3siia---,PRED_CO
17,18,σαφῶς,σαφής,d--------,ADV
18,19,καθελών,καθαιρέω,v-sapamn-,ADV
19,20,",",punc1,u--------,COORD
20,21,οὐδενὸς,οὐδείς,p-s---mg-,SBJ
21,22,αὐτῷ,αὐτός,p-s---md-,OBJ
22,23,θαρροῦντος,θαρσέω,v-sppamg-,ADV
23,24,εἰς,εἰς,r--------,AuxP
24,25,οὐδὲν,οὐδείς,p-s---na-,ADV
25,26,ἔτι,ἔτι,d--------,ADV
26,27,ἀντειπεῖν,ἀντεῖπον,v--ana---,OBJ
27,28,",",punc1,u--------,AuxX
28,29,δεύτερος,δεύτερος,a-s---mn-,ATV
29,30,ἐπὶ,ἐπί,r--------,AuxP
30,31,Σύλλᾳ,Σύλλας,n-s---md-,ADV
31,32,δικτάτωρ,δικτάτωρ,n-s---mn-,OCOMP
32,33,ἐς,εἰς,r--------,AuxP
33,34,τὸ,ὁ,l-s---na-,ATR
34,35,διηνεκὲς,διηνεκής,a-s---na-,ATR
35,36,ᾑρέθη,αἱρέω,v3saip---,PRED_CO
36,37,·,punc1,u--------,AuxK
