,@id,@form,@lemma,@postag,@relation
0,1,καὶ,καί,d--------,AuxY
1,2,αὐτοὺς,αὐτός,p-p---ma-,OBJ
2,3,τῆς,ὁ,l-s---fg-,ATR
3,4,βουλῆς,βουλή,n-s---fg-,SBJ
4,5,ἀναιρεθῆναι,ἀναιρέω,v--anp---,OBJ
5,6,ψηφισαμένης,ψηφίζομαι,v-sapefg-,ADV
6,7,ὁ,ὁ,l-s---mn-,ATR
7,8,Μάριος,Μάριος,n-s---mn-,SBJ
8,9,ἀχθόμενος,ἄχθομαι,v-sppemn-,ADV
9,10,ὅμως,ὅμως,d--------,ADV
10,11,ὥπλιζέ,ὁπλίζω,v3siia---,PRED
11,12,τινας,τις,p-p---ca-,OBJ
12,13,σὺν,σύν,r--------,AuxP
13,14,ὄκνῳ,ὄκνος,n-s---md-,ADV
14,15,·,punc1,u--------,AuxK
