@id,@form,@lemma,@postag
1,ἐς,εἰς,r--------
2,τὸ,ὁ,l-s---na-
3,πεδίον,πεδίον,n-s---na-
4,δὲ,δέ,d--------
5,συνελθόντων,συνέρχομαι,v-papamg-
6,τοῦτο,οὗτος,a-s---na-
7,τὸ,ὅς,p-s---nn-
8,πρὸ,πρό,r--------
9,τοῦ,ὁ,l-s---ng-
10,ἄστεος,ἄστυ,n-s---ng-
11,ἐστὶ,εἰμί,v3spia---
12,τοῦ,ὁ,l-s---ng-
13,Σαρδιηνοῦ,Σάρδεις,a-s---mg-
14,",",punc1,u--------
15,ἐὸν,εἰμί,v-sppana-
16,μέγα,μέγας,a-s---na-
17,τε,τε,d--------
18,καὶ,καί,c--------
19,ψιλὸν,ψιλός,a-s---na-
20,(,punc1,u--------
21,διὰ,διά,r--------
22,δὲ,δέ,d--------
23,αὐτοῦ,αὐτός,p-s---ng-
24,ποταμοὶ,ποταμός,n-p---mn-
25,ῥέοντες,ῥέω,v-pppamn-
26,καὶ,καί,d--------
27,ἄλλοι,ἄλλος,p-p---mn-
28,καὶ,καί,c--------
29,Ὕλλος,Ὕλλος,n-s---mn-
30,συρρηγνῦσι,συρράσσω,v3ppia---
31,ἐς,εἰς,r--------
32,τὸν,ὁ,l-s---ma-
33,μέγιστον,μέγας,a-s---ma-
34,",",punc1,u--------
35,καλεόμενον,καλέω,v-sfpmma-
36,δὲ,δέ,c--------
37,Ἕρμον,Ἕρμος,n-s---ma-
38,",",punc1,u--------
39,ὃς,ὅς,p-s---mn-
40,ἐξ,ἐκ,r--------
41,ὄρεος,ὄρος,n-s---ng-
42,ἱροῦ,ἱερός,a-s---ng-
43,μητρὸς,μήτηρ,n-s---fg-
44,Δινδυμήνης,Δινδυμήνη,n-s---fg-
45,ῥέων,ῥέον,n-p---ng-
46,ἐκδιδοῖ,ἐκδίδωμι,v3spia---
47,ἐς,εἰς,r--------
48,θάλασσαν,θάλασσα,n-s---fa-
49,κατὰ,κατά,r--------
50,Φωκαίην,Φωκαίη,n-s---fa-
51,πόλιν,πόλις,n-s---fa-
52,),punc1,u--------
53,",",punc1,u--------
54,ἐνθαῦτα,ἐνταῦθα,d--------
55,ὁ,ὁ,l-s---mn-
56,Κῦρος,κῦρος,n-s---nn-
57,ὡς,ὡς,c--------
58,εἶδε,εἶδον,v3saia---
59,τοὺς,ὁ,l-p---ma-
60,Λυδοὺς,Λυδός,n-p---ma-
61,ἐς,εἰς,r--------
62,μάχην,μάχη,n-s---fa-
63,τασσομένους,τάσσω,v-pppema-
64,",",punc1,u--------
65,καταρρωδήσας,κατορρωδέω,v-sapamn-
66,τὴν,ὁ,l-s---fa-
67,ἵππον,ἵππος,n-s---ma-
68,ἐποίησε,ποιέω,v3saia---
69,Ἁρπάγου,ἅρπαγος,n-s---mg-
70,ὑποθεμένου,ὑποτίθημι,v-sapmmg-
71,ἀνδρὸς,ἀνήρ,n-s---mg-
72,Μήδου,Μῆδος,n-s---mg-
73,τοιόνδε,τοιόσδε,p-s---na-
74,:,punc1,u--------
