@id,@form,@lemma,@postag
1,εἰ,εἰ,c--------
2,δὲ,δέ,d--------
3,μηδέτερον,μηδέτερος,a-s---nn-
4,τούτων,οὗτος,p-p---ng-
5,ἐστίν,εἰμί,v3spia---
6,",",punc1,u--------
7,ἀλλ᾽,ἀλλά,c--------
8,ἰδίᾳ,ἴδιος,a-s---fd-
9,ἀγνωμονοῦσιν,ἀγνωμονέω,v3ppia---
10,ἢ,ἤ1,d--------
11,ὁ,ὁ,l-s---mn-
12,ἀποστείλας,ἀποστέλλω,v-sapamn-
13,ἢ,ἤ1,c--------
14,ὁ,ὁ,l-s---mn-
15,ἀπεσταλμένος,ἀποστέλλω,v-srpemn-
16,",",punc1,u--------
17,καὶ,καί,d--------
18,τοῦτο,οὗτος,p-s---na-
19,λέγειν,λέγω3,v--pna---
20,",",punc1,u--------
21,ἵνα,ἵνα,c--------
22,αἰσθανόμενος,αἰσθάνομαι,v-sppmmn-
23,ὁ,ὁ,l-s---mn-
24,δῆμος,δῆμος,n-s---mn-
25,βουλεύσηται,βουλεύω,v3sasm---
26,τί,τις,p-s---na-
27,δεῖ,δεῖ,v3spia---
28,ποιεῖν,ποιέω,v--pna---
29,.,punc1,u--------
