@ref,@id,@form,@lemma,@postag
Leuven|0544-002|47|1,1,τῷ,ὁ,l-s---nd-
Leuven|0544-002|47|2,2,τε,τέ,c--------
Leuven|0544-002|47|3,3,οὔτινι,οὔτις,p-s---nd-
Leuven|0544-002|47|4,4,οὐδὲν,οὐδείς,p-s---nn-
Leuven|0544-002|47|5,5,συμβέβηκεν,συμβαίνω,v3sria---
Leuven|0544-002|47|6,6,",",",",u--------
Leuven|0544-002|47|7,7,διὸ,διό,d--------
Leuven|0544-002|47|8,8,οὐδὲ,οὐδέ,d--------
Leuven|0544-002|47|9,9,τὸ,ὁ,l-s---nn-
Leuven|0544-002|47|10,10,διδάσκεσθαι,διδάσκω,v--pne---
Leuven|0544-002|47|11,11,·,·,u--------
Leuven|0544-002|47|12,12,[0],,
