@ref,@id,@form,@lemma,@postag
Leuven|0544-002|560|1,1,μόλις,μόλις,d--------
Leuven|0544-002|560|2,2,γὰρ,γάρ,d--------
Leuven|0544-002|560|3,3,δύο,δύο,m-d---mn-
Leuven|0544-002|560|4,4,ἢ,ἤ,c--------
Leuven|0544-002|560|5,5,τρεῖς,τρεῖς,m-p---mn-
Leuven|0544-002|560|6,6,τοιοῦτοι,τοιοῦτος,p-p---mn-
Leuven|0544-002|560|7,7,εὑρίσκονται,εὑρίσκω,v3ppie---
Leuven|0544-002|560|8,8,",",",",u--------
Leuven|0544-002|560|9,9,οἱ,ὁ,l-p---mn-
Leuven|0544-002|560|10,10,δὲ,δέ,d--------
Leuven|0544-002|560|11,11,πλεῖστοι,πολύς,a-p---mns
Leuven|0544-002|560|12,12,οὐδὲ,οὐδέ,c--------
Leuven|0544-002|560|13,13,ἴσασιν,οἶδα,v3ppia---
Leuven|0544-002|560|14,14,αὐτήν,αὐτός,p-s---fa-
Leuven|0544-002|560|15,15,.,.,u--------
