@ref,@id,@form,@lemma,@postag
Leuven|0544-002|262|1,1,ὅτι,ὅτι,c--------
Leuven|0544-002|262|2,2,ἀμέθοδόν,ἀμέθοδος,a-s---nn-
Leuven|0544-002|262|3,3,ἐστι,εἰμί,v3spia---
Leuven|0544-002|262|4,4,καὶ,καί,c--------
Leuven|0544-002|262|5,5,ἀσύστατον,ἀσύστατος,a-s---nn-
Leuven|0544-002|262|6,6,τὸ,ὁ,l-s---nn-
Leuven|0544-002|262|7,7,τεχνικὸν,τεχνικός,a-s---nn-
Leuven|0544-002|262|8,8,τῆς,ὁ,l-s---fg-
Leuven|0544-002|262|9,9,γραμματικῆς,γραμματικός,a-s---fg-
Leuven|0544-002|262|10,10,μέρος,μέρος,n-s---na-
Leuven|0544-002|262|11,11,Διὰ,διά,r--------
Leuven|0544-002|262|12,12,πολλὰ,πολύς,a-p---na-
Leuven|0544-002|262|13,13,μὲν,μέν,d--------
Leuven|0544-002|262|14,14,καὶ,καί,c--------
Leuven|0544-002|262|15,15,ἄλλα,ἄλλος,p-p---na-
Leuven|0544-002|262|16,16,δίκαιόν,δίκαιος,a-s---nn-
Leuven|0544-002|262|17,17,ἐστι,εἰμί,v3spia---
Leuven|0544-002|262|18,18,μετὰ,μετά,r--------
Leuven|0544-002|262|19,19,σπουδῆς,σπουδή,n-s---fg-
Leuven|0544-002|262|20,20,ἐξετάζειν,ἐξετάζω,v--pna---
Leuven|0544-002|262|21,21,τὴν,ὁ,l-s---fa-
Leuven|0544-002|262|22,22,γραμματικὴν,γραμματικός,a-s---fa-
Leuven|0544-002|262|23,23,τεχνολογίαν,τεχνολογία,n-s---fa-
Leuven|0544-002|262|24,24,",",",",u--------
Leuven|0544-002|262|25,25,μάλιστα,μάλα,d-------s
Leuven|0544-002|262|26,26,δὲ,δέ,d--------
Leuven|0544-002|262|27,27,ἁπάντων,ἅπας,a-p---ng-
Leuven|0544-002|262|28,28,διὰ,διά,r--------
Leuven|0544-002|262|29,29,τὸ,ὁ,l-s---na-
Leuven|0544-002|262|30,30,ἐπ’,ἐπί,r--------
Leuven|0544-002|262|31,31,αὐτῇ,αὐτός,p-s---fd-
Leuven|0544-002|262|32,32,κομᾶν,κομάω,v--pna---
Leuven|0544-002|262|33,33,καὶ,καί,c--------
Leuven|0544-002|262|34,34,μέγα,μέγας,a-s---na-
Leuven|0544-002|262|35,35,φρονεῖν,φρονέω,v--pna---
Leuven|0544-002|262|36,36,τοὺς,ὁ,l-p---ma-
Leuven|0544-002|262|37,37,γραμματικούς,γραμματικός,a-p---ma-
Leuven|0544-002|262|38,38,",",",",u--------
Leuven|0544-002|262|39,39,ἀεὶ,ἀεί,d--------
Leuven|0544-002|262|40,40,δὲ,δέ,d--------
Leuven|0544-002|262|41,41,τῶν,ὁ,l-p---mg-
Leuven|0544-002|262|42,42,κατὰ,κατά,r--------
Leuven|0544-002|262|43,43,τὰ,ὁ,l-p---na-
Leuven|0544-002|262|44,44,λοιπὰ,λοιπός,a-p---na-
Leuven|0544-002|262|45,45,κοσμουμένων,κοσμέω,v-pppemg-
Leuven|0544-002|262|46,46,μαθήματα,μάθημα,n-p---na-
Leuven|0544-002|262|47,47,κατατρέχειν,κατατρέχω,v--pna---
Leuven|0544-002|262|48,48,ὡς,ὡς,c--------
Leuven|0544-002|262|49,49,μηδὲ,μηδέ,c--------
Leuven|0544-002|262|50,50,τὴν,ὁ,l-s---fa-
Leuven|0544-002|262|51,51,κοινὴν,κοινός,a-s---fa-
Leuven|0544-002|262|52,52,τῶν,ὁ,l-p---mg-
Leuven|0544-002|262|53,53,Ἑλλήνων,Ἕλλην,n-p---mg-
Leuven|0544-002|262|54,54,συνήθειαν,συνήθεια,n-s---fa-
Leuven|0544-002|262|55,55,ἐπισταμένων,ἐπίσταμαι,v-pppemg-
Leuven|0544-002|262|56,56,",",",",u--------
Leuven|0544-002|262|57,57,καὶ,καί,c--------
Leuven|0544-002|262|58,58,ἔτι,ἔτι,d--------
Leuven|0544-002|262|59,59,διὰ,διά,r--------
Leuven|0544-002|262|60,60,τό,ὁ,l-s---na-
Leuven|0544-002|262|61,61,",",",",u--------
Leuven|0544-002|262|62,62,εἴ,εἰ,c--------
Leuven|0544-002|262|63,63,ποτε,ποτέ,d--------
Leuven|0544-002|262|64,64,θλίβοιντο,θλίβω,v3ppoe---
Leuven|0544-002|262|65,65,ἐν,ἐν,r--------
Leuven|0544-002|262|66,66,ζητήσει,ζήτησις,n-s---fd-
Leuven|0544-002|262|67,67,",",",",u--------
Leuven|0544-002|262|68,68,μὴ,μή,d--------
Leuven|0544-002|262|69,69,ἄλλην,ἄλλος,p-s---fa-
Leuven|0544-002|262|70,70,εὑρίσκειν,εὑρίσκω,v--pna---
Leuven|0544-002|262|71,71,πολλάκις,πολλάκις,d--------
Leuven|0544-002|262|72,72,ἀποφυγὴν,ἀποφυγή,n-s---fa-
Leuven|0544-002|262|73,73,εἰς,εἰς,r--------
Leuven|0544-002|262|74,74,τὸ,ὁ,l-s---na-
Leuven|0544-002|262|75,75,περισπᾶν,περισπάω,v--pna---
Leuven|0544-002|262|76,76,τοὺς,ὁ,l-p---ma-
Leuven|0544-002|262|77,77,συζητοῦντας,συζητέω,v-pppama-
Leuven|0544-002|262|78,78,αὐτοῖς,αὐτός,p-p---md-
Leuven|0544-002|262|79,79,ἢ,ἤ,c--------
Leuven|0544-002|262|80,80,τὸ,ὁ,l-s---nn-
Leuven|0544-002|262|81,81,ὅτι,ὅτι,c--------
Leuven|0544-002|262|82,82,βάρβαρον,βάρβαρος,a-s---nn-
Leuven|0544-002|262|83,83,ἢ,ἤ,c--------
Leuven|0544-002|262|84,84,σόλοικόν,σόλοικος,a-s---nn-
Leuven|0544-002|262|85,85,ἐστι,εἰμί,v3spia---
Leuven|0544-002|262|86,86,τὸ,ὁ,l-s---nn-
Leuven|0544-002|262|87,87,ὑπ’,ὑπό,r--------
Leuven|0544-002|262|88,88,αὐτῶν,αὐτός,p-p---mg-
Leuven|0544-002|262|89,89,λεχθέν,λέγω,v-sappnn-
Leuven|0544-002|262|90,90,.,.,u--------
Leuven|0544-002|262|91,91,[0],,
