@ref,@id,@form,@lemma,@postag
Leuven|0544-002|100|1,1,οὔτε,οὔτε,c--------
Leuven|0544-002|100|2,2,δὲ,δέ,d--------
Leuven|0544-002|100|3,3,ὁ,ὁ,l-s---mn-
Leuven|0544-002|100|4,4,ἄτεχνος,ἄτεχνος,a-s---mn-
Leuven|0544-002|100|5,5,τὸν,ὁ,l-s---ma-
Leuven|0544-002|100|6,6,ἄτεχνον,ἄτεχνος,a-s---ma-
Leuven|0544-002|100|7,7,δύναται,δύναμαι,v3spie---
Leuven|0544-002|100|8,8,διδάσκειν,διδάσκω,v--pna---
Leuven|0544-002|100|9,9,",",",",u--------
Leuven|0544-002|100|10,10,ὡς,ὡς,c--------
Leuven|0544-002|100|11,11,οὐδὲ,οὐδέ,c--------
Leuven|0544-002|100|12,12,ὁ,ὁ,l-s---mn-
Leuven|0544-002|100|13,13,τυφλὸς,τυφλός,a-s---mn-
Leuven|0544-002|100|14,14,τὸν,ὁ,l-s---ma-
Leuven|0544-002|100|15,15,τυφλὸν,τυφλός,a-s---ma-
Leuven|0544-002|100|16,16,ὁδηγεῖν,ὁδηγέω,v--pna---
Leuven|0544-002|100|17,17,",",",",u--------
Leuven|0544-002|100|18,18,οὔτε,οὔτε,c--------
Leuven|0544-002|100|19,19,ὁ,ὁ,l-s---mn-
Leuven|0544-002|100|20,20,τεχνίτης,τεχνίτης,n-s---mn-
Leuven|0544-002|100|21,21,τὸν,ὁ,l-s---ma-
Leuven|0544-002|100|22,22,ὁμοίως,ὁμοίως,d--------
Leuven|0544-002|100|23,23,τεχνίτην,τεχνίτης,n-s---ma-
Leuven|0544-002|100|24,24,·,·,u--------
Leuven|0544-002|100|25,25,[0],,
