@id,@form,@lemma,@postag
1,ἡ,ὁ,l-s---fn-
2,γὰρ,γάρ,d--------
3,πρὸς,πρός,r--------
4,τ-,ὁ,l-s---na-
5,ἀναγκαῖα,ἀναγκαῖος,a-p---na-
6,τῷ,ὁ,l-s---nd-
7,σώματι,σῶμα,n-s---nd-
8,βοήθεια,βοήθεια,n-s---fn-
9,γίνεται,γίγνομαι,v3spie---
10,παρ᾽,παρά,r--------
11,ἀμφοῖν,ἄμφω,a-d---ng-
12,",",punc1,u--------
13,παρά,παρά,r--------
14,τε,τε,d--------
15,τῶν,ὁ,l-p---mg-
16,δούλων,δοῦλος,n-p---mg-
17,καὶ,καί,c--------
18,παρὰ,παρά,r--------
19,τῶν,ὁ,l-p---ng-
20,ἡμέρων,ἥμερος,a-p---ng-
21,ζῴων,ζῷον,n-p---ng-
22,.,punc1,u--------
