,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|2003-001|34|1,1,ἐγώ,ἐγώ,p1s---cn-,SBJ
1,Leuven|2003-001|34|2,2,δέ,δέ,d--------,AuxY
2,Leuven|2003-001|34|3,3,οὐκʼ,οὐ,d--------,ADV
3,Leuven|2003-001|34|4,4,οἶδα,οἶδα,v1sria---,PRED
5,Leuven|2003-001|34|6,6,τίνα,τίς,p-s---ca-,OBJ
6,Leuven|2003-001|34|7,7,χρή,χρή,v3spia---,OBJ
7,Leuven|2003-001|34|8,8,πρῶτον,πρῶτος,a-s---na-,ADV
8,Leuven|2003-001|34|9,9,ὑπολαβεῖν,ὑπολαμβάνω,v--ana---,SBJ
9,Leuven|2003-001|34|10,10,πατρίδα,πατρίς,n-s---fa-,OCOMP
10,Leuven|2003-001|34|11,11,σήν,σός,a-s---fa-,ATR
