,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|2003-001|7|1,1,ἀλλʼ,ἀλλά,c--------,AuxY
1,Leuven|2003-001|7|2,2,οἱ,ὁ,l-p---mn-,SBJ
2,Leuven|2003-001|7|3,3,μέν,μέν,d--------,AuxY
3,Leuven|2003-001|7|4,4,ἐπειδάν,ἐπειδάν,c--------,AuxC
4,Leuven|2003-001|7|5,5,καινόν,καινός,a-s---ma-,ATR_CO
5,Leuven|2003-001|7|6,6,τινα,τις,p-s---ca-,ATR
6,Leuven|2003-001|7|7,7,μῦθον,μῦθος,n-s---ma-,OBJ
7,Leuven|2003-001|7|8,8,καί,καί,c--------,COORD
8,Leuven|2003-001|7|9,9,μηδέπω,μηδέπω,d--------,AuxZ
9,Leuven|2003-001|7|10,10,τοῖς,ὁ,l-p---md-,ATR
10,Leuven|2003-001|7|11,11,πρόσθεν,πρόσθεν,d--------,ADV
11,Leuven|2003-001|7|12,12,ἐπινοηθέντα,ἐπινοέω,v-sappma-,ATR_CO
12,Leuven|2003-001|7|13,13,φέρωσιν,φέρω,v3ppsa---,ADV
13,Leuven|2003-001|7|14,14,αὐτοί,αὐτός,p-p---mn-,OCOMP
14,Leuven|2003-001|7|15,15,ξυνθέντες,συντίθημι,v-papamn-,ADV
16,Leuven|2003-001|7|17,17,τῷ,ὁ,l-s---nd-,ATR
17,Leuven|2003-001|7|18,18,ξένῳ,ξένος2,a-s---nd-,ADV
18,Leuven|2003-001|7|19,19,τούς,ὁ,l-p---ma-,ATR
19,Leuven|2003-001|7|20,20,ἀκούοντας,ἀκούω,v-pppama-,OBJ
20,Leuven|2003-001|7|21,21,ψυχαγωγήσαντες,ψυχαγωγέω,v-papamn-,ADV
21,Leuven|2003-001|7|22,22,πλέον,πλέος,a-s---na-,ADV
22,Leuven|2003-001|7|23,23,θαυμάζονται,θαυμάζω,v3ppie---,PRED
