,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|2003-001|17|1,1,ἅπαντας,ἅπας,a-p---ma-,SBJ
1,Leuven|2003-001|17|2,2,πρός,πρός,r--------,AuxP
2,Leuven|2003-001|17|3,3,τήν,ὁ,l-s---fa-,ATR
3,Leuven|2003-001|17|4,4,ἀρετήν,ἀρετή,n-s---fa-,OBJ_CO
4,Leuven|2003-001|17|5,5,καί,καί,c--------,COORD
5,Leuven|2003-001|17|6,6,πρός,πρός,r--------,AuxP
6,Leuven|2003-001|17|7,7,τό,ὁ,l-s---na-,ATR
7,Leuven|2003-001|17|8,8,καλόν,καλός,a-s---na-,OBJ_CO
8,Leuven|2003-001|17|9,9,βλέποντας,βλέπω,v-pppama-,ATR
9,Leuven|2003-001|17|10,10,ἐπιτηδεύειν,ἐπιτηδεύω,v--pna---,OBJ_CO
10,Leuven|2003-001|17|11,11,ἐν,ἐν,r--------,AuxP
11,Leuven|2003-001|17|12,12,λόγοις,λόγος,n-p---md-,ADV
13,Leuven|2003-001|17|14,14,ἐν,ἐν,r--------,AuxP
14,Leuven|2003-001|17|15,15,ἔργοις,ἔργον,n-p---nd-,ADV
16,Leuven|2003-001|17|17,17,ἐν,ἐν,r--------,AuxP
17,Leuven|2003-001|17|18,18,ξυνουσίαις,συνουσία,n-p---fd-,ADV
19,Leuven|2003-001|17|20,20,ἐν,ἐν,r--------,AuxP
20,Leuven|2003-001|17|21,21,πᾶσιν,πᾶς,a-p---nd-,ATR
21,Leuven|2003-001|17|22,22,ἁπλῶς,ἁπλῶς,d--------,ADV
22,Leuven|2003-001|17|23,23,τοῖς,ὁ,l-p---nd-,ATR
23,Leuven|2003-001|17|24,24,κατά,κατά,r--------,AuxP
24,Leuven|2003-001|17|25,25,τόν,ὁ,l-s---ma-,ATR
25,Leuven|2003-001|17|26,26,βίον,βίος,n-s---ma-,ATR
26,Leuven|2003-001|17|27,27,μικροῖς,μικρός,a-p---nd-,OBJ_CO
27,Leuven|2003-001|17|28,28,καί,καί,c--------,COORD
28,Leuven|2003-001|17|29,29,μείζοσι,μέγας,a-p---ndc,OBJ_CO
29,Leuven|2003-001|17|30,30,τοῦ,ὁ,l-s---ng-,ATR
30,Leuven|2003-001|17|31,31,καλοῦ,καλός,a-s---ng-,OBJ
31,Leuven|2003-001|17|32,32,πάντως,πάντως,d--------,ADV
32,Leuven|2003-001|17|33,33,ἐφίεσθαι,ἐφίημι,v--pne---,OBJ_CO
