,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|2003-001|30|1,1,οἱ,ὁ,l-p---mn-,SBJ
1,Leuven|2003-001|30|2,2,μέν,μέν,d--------,AuxY
2,Leuven|2003-001|30|3,3,γάρ,γάρ,d--------,AuxY
3,Leuven|2003-001|30|4,4,ἐπί,ἐπί,r--------,AuxP
4,Leuven|2003-001|30|5,5,τῶν,ὁ,l-p---fg-,ATR
5,Leuven|2003-001|30|6,6,πράξεων,πρᾶξις,n-p---fg-,ADV
6,Leuven|2003-001|30|7,7,ἵστανται,ἵστημι,v3ppie---,PRED_CO
8,Leuven|2003-001|30|9,9,ἀποχρῆν,ἀποχράω,v--pna---,OBJ
9,Leuven|2003-001|30|10,10,οἰόμενοι,οἴομαι,v-pppemn-,ADV
10,Leuven|2003-001|30|11,11,πρός,πρός,r--------,AuxP
11,Leuven|2003-001|30|12,12,τήν,ὁ,l-s---fa-,ATR
12,Leuven|2003-001|30|13,13,τελείαν,τέλειος,a-s---fa-,ATR
13,Leuven|2003-001|30|14,14,εὐφημίαν,εὐφημία,n-s---fa-,ADV
14,Leuven|2003-001|30|15,15,τό,ὁ,l-s---na-,ATR
15,Leuven|2003-001|30|16,16,τούτων,οὗτος,p-p---fg-,OBJ
16,Leuven|2003-001|30|17,17,μνησθῆναι,μιμνήσκω,v--anp---,SBJ
18,Leuven|2003-001|30|19,19,ἐγώ,ἐγώ,p1s---cn-,SBJ
19,Leuven|2003-001|30|20,20,δέ,δέ,d--------,COORD
20,Leuven|2003-001|30|21,21,οἶμαι,οἴομαι,v1spie---,PRED_CO
21,Leuven|2003-001|30|22,22,δεῖν,δεῖ,v--pna---,OBJ
22,Leuven|2003-001|30|23,23,περί,περί,r--------,AuxP
23,Leuven|2003-001|30|24,24,τῶν,ὁ,l-p---fg-,ATR
24,Leuven|2003-001|30|25,25,ἀρετῶν,ἀρετή,n-p---fg-,OCOMP
25,Leuven|2003-001|30|26,26,τόν,ὁ,l-s---ma-,ATR
26,Leuven|2003-001|30|27,27,πλεῖστον,πλεῖστος,a-s---ma-,ATR
27,Leuven|2003-001|30|28,28,λόγον,λόγος,n-s---ma-,OBJ
28,Leuven|2003-001|30|29,29,ποιήσασθαι,ποιέω,v--anm---,SBJ
30,Leuven|2003-001|30|31,31,ἀφʼ,ἀπό,r--------,AuxP
31,Leuven|2003-001|30|32,32,ὧν,ὅς,p-p---fg-,ADV
32,Leuven|2003-001|30|33,33,ὁρμώμενος,ὁρμάω,v-sppemn-,ADV
33,Leuven|2003-001|30|34,34,ἐπί,ἐπί,r--------,AuxP
34,Leuven|2003-001|30|35,35,τοσοῦτον,τοσοῦτο,a-s---ma-,OBJ
35,Leuven|2003-001|30|36,36,τῶν,ὁ,l-p---ng-,ATR
36,Leuven|2003-001|30|37,37,κατορθωμάτων,κατόρθωμα,n-p---ng-,ATR
37,Leuven|2003-001|30|38,38,ἦλθες,ἔρχομαι,v2saia---,ATR
