@ref,@id,@form,@lemma,@postag,@relation
Leuven|0062-020|52|1,1,καὶ,καί,d--------,AuxY
Leuven|0062-020|52|2,2,περὶ,περί,r--------,AuxP
Leuven|0062-020|52|3,3,μὲν,μέν,d--------,AuxY
Leuven|0062-020|52|4,4,τῶν,ὁ,l-p---ng-,ATR
Leuven|0062-020|52|5,5,κρεῶν,κρέας,n-p---ng-,PNOM
Leuven|0062-020|52|6,6,τοσαῦτα,τοσοῦτος,p-p---nn-,!!!congruentiefout NOM?!!!APOS
Leuven|0062-020|52|7,7,",",",",u--------,AuxX
Leuven|0062-020|52|8,8,αἰσχρὰ,αἰσχρός,a-p---nn-,ATR_CO
Leuven|0062-020|52|9,9,μὲν,μέν,d--------,AuxY
Leuven|0062-020|52|10,10,κ-,καί,d--------,AuxZ
Leuven|0062-020|52|10b,11,ἐμοὶ,ἐγώ,p1s---cd-,ADV
Leuven|0062-020|52|12,12,ἀπολογεῖσθαι,ἀπολογέομαι,v--pne---,ADV
Leuven|0062-020|52|13,13,",",",",u--------,AuxX
Leuven|0062-020|52|14,14,πολὺ,πολύς,a-s---na-,ADV
Leuven|0062-020|52|15,15,δὲ,δέ,b--------,COORD
Leuven|0062-020|52|16,16,αἰσχίω,αἰσχρός,a-p---nnc,ATR_CO
Leuven|0062-020|52|17,17,κατηγορεῖν,κατηγορέω,v--pna---,ADV
Leuven|0062-020|52|18,18,ἐκείνῳ,ἐκεῖνος,p-s---md-,!!!congruentiefout geslacht?!!!ADV
Leuven|0062-020|52|19,19,.,.,u--------,AuxK
