@ref,@id,@form,@lemma,@postag,@relation
Leuven|0062-020|27|1,1,μὰ,μά,r--------,AuxP
Leuven|0062-020|27|2,2,Δί’,Ζεύς,n-s---ma-,ExD
Leuven|0062-020|27|3,3,",",",",u--------,AuxX
Leuven|0062-020|27|4,4,ἀλλὰ,ἀλλά,b--------,AuxY
Leuven|0062-020|27|5,5,κατήγορον,κατήγορος,n-s---ma-,OCOMP
Leuven|0062-020|27|6,6,ἀντὶ,ἀντί,r--------,AuxP
Leuven|0062-020|27|7,7,δικαστοῦ,δικαστής,n-s---mg-,ADV
Leuven|0062-020|27|8,8,ἴσθι,οἶδα,v2srma---,PRED
Leuven|0062-020|27|9,9,με,ἐγώ,p1s---ca-,OBJ
Leuven|0062-020|27|10,10,ἕξων,ἔχω,v-sfpamn-,ADV
Leuven|0062-020|27|11,11,",",",",u--------,AuxX
Leuven|0062-020|27|12,12,ὃς,ὅς,p-s---mn-,SBJ
Leuven|0062-020|27|13,13,τὸ,ὁ,l-s---na-,ATR
Leuven|0062-020|27|14,14,πῦρ,πῦρ,n-s---na-,OBJ
Leuven|0062-020|27|15,15,ὑφελόμενος,ὑφαιρέω,v-sapmmn-,ADV
Leuven|0062-020|27|16,16,ψυχράν,ψυχρός,a-s---fa-,OCOMP
Leuven|0062-020|27|17,17,μοι,ἐγώ,p1s---cd-,ADV
Leuven|0062-020|27|18,18,τὴν,ὁ,l-s---fa-,ATR
Leuven|0062-020|27|19,19,κάμινον,κάμινος,n-s---fa-,OBJ
Leuven|0062-020|27|20,20,ἀπολέλοιπας,ἀπολείπω,v2sria---,ADV
Leuven|0062-020|27|21,21,.,.,u--------,AuxK
