@ref,@id,@form,@lemma,@postag,@relation
Leuven|0062-020|20|1,1,εἰ,εἰ,c--------,AuxC
Leuven|0062-020|20|2,2,γοῦν,γοῦν,d--------,AuxY
Leuven|0062-020|20|3,3,σχολή,σχολή,n-s---fn-,ADV
Leuven|0062-020|20|4,4,σοι,σύ,p2s---cd-,OBJ
Leuven|0062-020|20|5,5,",",",",u--------,AuxX
Leuven|0062-020|20|6,6,ἡδέως,ἡδύς,d--------,ADV
Leuven|0062-020|20|7,7,ἂν,ἄν,d--------,AuxY
Leuven|0062-020|20|8,8,καὶ,καί,d--------,AuxZ
Leuven|0062-020|20|9,9,δικαιολογησαίμην,δικαιολογέομαι,v1saom---,PRED
Leuven|0062-020|20|10,10,ὑπὲρ,ὑπέρ,r--------,AuxP
Leuven|0062-020|20|11,11,τῶν,ὁ,l-p---ng-,ATR
Leuven|0062-020|20|12,12,ἐγκλημάτων,ἔγκλημα,n-p---ng-,ADV
Leuven|0062-020|20|13,13,",",",",u--------,AuxX
Leuven|0062-020|20|14,14,ὡς,ὡς,c--------,AuxC
Leuven|0062-020|20|15,15,δείξαιμι,δείκνυμι,v1saoa---,ADV
Leuven|0062-020|20|16,16,ἄδικα,ἄδικος,a-p---na-,OBJ
Leuven|0062-020|20|17,17,ἐγνωκότα,γιγνώσκω,v-prpana-,OBJ
Leuven|0062-020|20|18,18,περὶ,περί,r--------,AuxP
Leuven|0062-020|20|19,19,ἡμῶν,ἐγώ,p1p---cg-,ADV
Leuven|0062-020|20|20,20,τὸν,ὁ,l-s---ma-,ATR
Leuven|0062-020|20|21,21,Δία,Ζεύς,n-s---ma-,SBJ
Leuven|0062-020|20|22,22,·,·,u--------,AuxK
