,@id,@form,@lemma,@postag,@relation
0,1,πρὸς,πρός,r--------,AuxP
1,2,θεῶν,θεός,n-p---mg-,ExD
2,3,",",",",u--------,AuxX
3,4,τίς,τις,p-s---cn-,SBJ
4,5,οὕτως,οὕτως,d--------,ADV
5,6,εὐήθης,εὐήθης,a-s---mn-,PNOM
6,7,ἐστὶν,εἰμί,v3spia---,PRED
7,8,ὑμῶν,σύ,p2p---mg-,ATR
8,9,ὅστις,ὅστις,p-s---mn-,SBJ
9,10,ἀγνοεῖ,ἀγνοέω,v3spia---,ATR
10,11,τὸν,ὁ,l-s---ma-,ATR
11,12,ἐκεῖθεν,ἐκεῖθεν,d--------,ATR
12,13,πόλεμον,πόλεμος,n-s---ma-,OBJ
13,14,δεῦρ’,δεῦρο,d--------,ADV
14,15,ἥξοντα,ἥκω,v-sfpama-,OBJ
15,16,",",",",u--------,AuxX
16,17,ἂν,ἐάν,c--------,AuxC
17,18,ἀμελήσωμεν,ἀμελέω,v1pasa---,ADV
18,19,;,;,u--------,AuxK
