,@id,@form,@lemma,@postag,@relation
0,1,οὐ,οὐ,d--------,AuxZ
1,2,-δὲ,δέ,d--------,AuxY
2,3,γὰρ,γάρ,d--------,AuxY
3,4,λόγος,λόγος,n-s---mn-,SBJ_CO
4,5,οὐ,οὐ,d--------,AuxZ
5,6,-δὲ,δέ,c--------,COORD
6,7,σκῆψις,σκῆψις,n-s---fn-,SBJ_CO
7,8,ἔθ’,ἔτι,d--------,ADV
8,9,ὑμῖν,σύ,p2p---md-,OBJ
9,10,τοῦ,ὁ,l-s---ng-,ATR
10,11,μὴ,μή,d--------,AuxZ
11,12,τὰ,ὁ,l-p---na-,ATR
12,13,δέοντα,δέω2,v-pppana-,OBJ
13,14,ποιεῖν,ποιέω,v--pna---,OBJ
14,15,ἐθέλειν,ἐθέλω,v--pna---,OBJ
15,16,ὑπολείπεται,ὑπολείπω,v3spie---,PRED
16,17,.,.,u--------,AuxK
