,@id,@form,@lemma,@postag,@relation
0,1,εἰ,εἰ,c--------,AuxC
1,2,δ’,δέ,d--------,AuxY
2,3,ὁ,ὁ,l-s---mn-,SBJ
3,4,μὲν,μέν,d--------,AuxY
4,5,ὡς,ὡς,c--------,AuxC
5,6,ἀεί,ἀεί,d--------,ADV
6,7,τι,τις,p-s---na-,OBJ
7,8,μεῖζον,μέγας,a-s---nac,OCOMP
8,9,τῶν,ὁ,l-p---ng-,ATR
9,10,ὑπαρχόντων,ὑπάρχω,v-pppang-,ADV
10,11,δεῖ,δέω,v3spia---,OBJ
11,12,πράττειν,πράσσω,v--pna---,SBJ
12,13,ἐγνωκὼς,γιγνώσκω,v-srpamn-,PNOM
13,14,ἔσται,εἰμί,v3sfim---,ADV_CO
14,15,",",",",u--------,AuxX
15,16,ἡμεῖς,ἐγώ,p1p---mn-,SBJ
16,17,δ’,δέ,c--------,COORD
17,18,ὡς,ὡς,c--------,AuxC
18,19,οὐδενὸς,οὐδείς,p-s---ng-,OBJ
19,20,ἀντιληπτέον,ἀντιληπτέον,a-s---nn-,OBJ
20,21,ἐρρωμένως,ἐρρωμένος,d--------,ADV
21,22,τῶν,ὁ,l-p---ng-,ATR
22,23,πραγμάτων,πρᾶγμα,n-p---ng-,ATR
23,24,",",",",u--------,AuxX
24,25,σκοπεῖσθ’,σκοπέω,v2ppme---,SBJ
25,26,εἰς,εἰς,r--------,AuxP
26,27,τί,τίς,a-s---na-,ADV
27,28,ποτ’,ποτέ,d--------,ADV
28,29,ἐλπὶς,ἐλπίς,n-s---fn-,SBJ
29,30,ταῦτα,οὗτος,a-p---na-,OBJ
30,31,τελευτῆσαι,τελευτάω,v--ana---,OBJ
31,32,.,.,u--------,AuxK
32,33,ἐστιν,εἰμί,v3spia---,AuxY
33,34,ἐγνωκότες,γιγνώσκω,v-prpamn-,PNOM
34,35,ἐσόμεθα,εἰμί,v1pfim---,ADV_CO
