,@id,@form,@lemma,@postag,@relation
0,1,ἀλλὰ,ἀλλά,d--------,AuxY
1,2,μὴν,μήν,d--------,AuxY
2,3,τόν,ὁ,l-s---ma-,ATR
3,4,γε,γε,d--------,AuxZ
4,5,Παίονα,Παίων,n-s---ma-,SBJ_CO
5,6,καὶ,καί,d--------,AuxY
6,7,τὸν,ὁ,l-s---ma-,ATR
7,8,Ἰλλυριὸν,Ἰλλύριος,n-s---ma-,SBJ_CO
8,9,καὶ,καί,c--------,COORD
9,10,ἁπλῶς,ἁπλόος,d--------,ADV
10,11,τούτους,οὗτος,p-p---ma-,OBJ
11,12,ἅπαντας,ἅπας,a-p---ma-,ATR
12,13,ἡγεῖσθαι,ἡγέομαι,v--pne---,SBJ
13,14,χρὴ,χρή,v3spia---,PRED
14,15,αὐτονόμους,αὐτόνομος,a-p---ma-,PNOM_CO
15,16,ἥδιον,ἡδύς,a-s---nac,ADV
16,17,ἂν,ἄν,d--------,AuxY
17,18,καὶ,καί,c--------,COORD
18,19,ἐλευθέρους,ἐλεύθερος,a-p---ma-,PNOM_CO
19,20,ἢ,ἢ,c--------,AuxC
20,21,δούλους,δοῦλος,n-p---ma-,PNOM
21,22,εἶναι,εἰμί,v--pna---,OBJ
22,23,·,·,u--------,AuxK
23,24,εἶναι,εἰμί,v--pna---,ADV
