@id,@form,@lemma,@postag
1,ὡμολόγηνται,ὁμολογέω,v3prie---
2,δ᾽,δέ,d--------
3,οἱ,ὁ,l-p---mn-
4,Θετταλοί,Θεσσαλός,n-p---mn-
5,",",punc1,u--------
6,ὡς,ὡς,c--------
7,καὶ,καί,d--------
8,Κριτίας,Κριτίας,n-s---mn-
9,φησί,φημί,v3spia---
10,",",punc1,u--------
11,πάντων,πᾶς,a-p---mg-
12,Ἑλλήνων,Ἕλλην,n-p---mg-
13,πολυτελέστατοι,πολυτελής,a-p---mns
14,γεγενῆσθαι,γίγνομαι,v--rne---
15,περί,περί,r--------
16,τε,τε,d--------
17,τὴν,ὁ,l-s---fa-
18,δίαιταν,δίαιτα,n-s---fa-
19,καὶ,καί,c--------
20,τὴν,ὁ,l-s---fa-
21,ἐσθῆτα,ἐσθής,n-s---fa-
22,:,punc1,u--------
