,@id,@form,@lemma,@postag,@relation
0,1,Βηθσουρὸν,Βηθσουρὸν,n-s---na-,OBJ
1,2,μὲν,μέν,d--------,AuxY
2,3,οὖν,οὖν,d--------,AuxY
3,4,πολίχνην,πολίχνη,n-s---fa-,ATR
4,5,αἱρεῖ,αἱρέω,v3spia---,PRED_CO
5,6,",",punc1,u--------,AuxX
6,7,κατὰ,κατά,r--------,AuxP
7,8,δὲ,δέ,c--------,COORD
8,9,τόπον,τόπος,n-s---ma-,ADV
9,10,",",punc1,u--------,AuxX
10,11,ὃς,ὅς,p-s---mn-,SBJ
11,12,καλεῖται,καλέω,v3spie---,ATR
12,13,Βεθζαχαρία,Βεθζαχαρία,n-s---fn-,PNOM
13,14,στενῆς,στενός,a-s---fg-,PNOM
14,15,οὔσης,εἰμί,v-sppafg-,ADV
15,16,τῆς,ὁ,l-s---fg-,ATR
16,17,παρόδου,πάροδος,n-s---fg-,SBJ
17,18,Ἰούδας,Ἰούδας,n-s---mn-,SBJ
18,19,ὑπαντᾷ,ὑπαντάω,v3spia---,PRED_CO
19,20,μετὰ,μετά,r--------,AuxP
20,21,τῆς,ὁ,l-s---fg-,ATR
21,22,δυνάμεως,δύναμις,n-s---fg-,ADV
22,23,.,punc1,u--------,AuxK
