@ref,@id,@form,@lemma,@postag
Leuven|0540-024|14|1,1,φησὶ,φημί,v3spia---
Leuven|0540-024|14|2,2,γὰρ,γάρ,d--------
Leuven|0540-024|14|3,3,ὁ,ὁ,l-s---mn-
Leuven|0540-024|14|4,4,κατήγορος,κατήγορος,n-s---mn-
Leuven|0540-024|14|5,5,οὐ,οὐ,d--------
Leuven|0540-024|14|6,6,δικαίως,δίκαιος,d--------
Leuven|0540-024|14|7,7,με,ἐγώ,p1s---ca-
Leuven|0540-024|14|8,8,λαμβάνειν,λαμβάνω,v--pna---
Leuven|0540-024|14|9,9,τὸ,ὁ,l-s---na-
Leuven|0540-024|14|10,10,παρὰ,παρά,r--------
Leuven|0540-024|14|11,11,τῆς,ὁ,l-s---fg-
Leuven|0540-024|14|12,12,πόλεως,πόλις,n-s---fg-
Leuven|0540-024|14|13,13,ἀργύριον,ἀργύριον,n-s---na-
Leuven|0540-024|14|14,14,·,·,u--------
