@ref,@id,@form,@lemma,@postag
Leuven|0540-024|64|1,1,εἰ,εἰ,c--------
Leuven|0540-024|64|2,2,γὰρ,γάρ,d--------
Leuven|0540-024|64|3,3,ὑπὲρ,ὑπέρ,r--------
Leuven|0540-024|64|4,4,τῶν,ὁ,l-p---mg-
Leuven|0540-024|64|5,5,μεγίστων,μέγας,a-p---ngs
Leuven|0540-024|64|6,6,εἴρηκα,λέγω,v1sria---
Leuven|0540-024|64|7,7,",",",",u--------
Leuven|0540-024|64|8,8,τί,τίς,p-s---na-
Leuven|0540-024|64|9,9,δεῖ,δέω,v3spia---
Leuven|0540-024|64|10,10,περὶ,περί,r--------
Leuven|0540-024|64|11,11,τῶν,ὁ,l-p---ng-
Leuven|0540-024|64|12,12,φαύλων,φαῦλος,a-p---ng-
Leuven|0540-024|64|13,13,ὁμοίως,ὅμοιος,d--------
Leuven|0540-024|64|14,14,τούτῳ,οὗτος,p-s---md-
Leuven|0540-024|64|15,15,σπουδάζειν,σπουδάζω,v--pna---
Leuven|0540-024|64|16,16,;,;,u--------
