@ref,@id,@form,@lemma,@postag
Leuven|0032-002|302|1,1,ἐπεὶ,ἐπεί,c--------
Leuven|0032-002|302|2,2,δὲ,δέ,d--------
Leuven|0032-002|302|3,3,τὰ,ὁ,l-p---nn-
Leuven|0032-002|302|4,4,ἀποχωροῦντα,ἀποχωρέω,v-pppann-
Leuven|0032-002|302|5,5,δυσχερῆ,δυσχερής,a-p---nn-
Leuven|0032-002|302|6,6,",",",",u--------
Leuven|0032-002|302|7,7,ἀποστρέψαι,ἀποστρέφω,v--ana---
Leuven|0032-002|302|8,8,τοὺς,ὁ,l-p---ma-
Leuven|0032-002|302|9,9,τούτων,οὗτος,p-p---ng-
Leuven|0032-002|302|10,10,ὀχετοὺς,ὀχετός,n-p---ma-
Leuven|0032-002|302|11,11,καὶ,καί,c--------
Leuven|0032-002|302|12,12,ἀπενεγκεῖν,ἀποφέρω,v--ana---
Leuven|0032-002|302|13,13,ᾗ,ᾗ,d--------
Leuven|0032-002|302|14,14,δυνατὸν,δυνατός,a-s---na-
Leuven|0032-002|302|15,15,προσωτάτω,πρόσω,d-------s
Leuven|0032-002|302|16,16,ἀπὸ,ἀπό,r--------
Leuven|0032-002|302|17,17,τῶν,ὁ,l-p---fg-
Leuven|0032-002|302|18,18,αἰσθήσεων,αἴσθησις,n-p---fg-
Leuven|0032-002|302|19,19,·,·,u--------
Leuven|0032-002|302|20,20,[0],,
Leuven|0032-002|302|21,21,[1],,
Leuven|0032-002|302|22,22,[2],,
