@ref,@id,@form,@lemma,@postag
Leuven|0032-002|204|1,1,ταῦτ’,οὗτος,p-p---na-
Leuven|0032-002|204|2,2,οὖν,οὖν,d--------
Leuven|0032-002|204|3,3,ἔλεγεν,λέγω,v3siia---
Leuven|0032-002|204|4,4,οὐ,οὐ,d--------
Leuven|0032-002|204|5,5,τὸν,ὁ,l-s---ma-
Leuven|0032-002|204|6,6,μὲν,μέν,d--------
Leuven|0032-002|204|7,7,πατέρα,πατήρ,n-s---ma-
Leuven|0032-002|204|8,8,ζῶντα,ζάω,v-sppama-
Leuven|0032-002|204|9,9,κατορύττειν,κατορύσσω,v--pna---
Leuven|0032-002|204|10,10,διδάσκων,διδάσκω,v-sppamn-
Leuven|0032-002|204|11,11,",",",",u--------
Leuven|0032-002|204|12,12,ἑαυτὸν,ἑαυτοῦ,p-s---ma-
Leuven|0032-002|204|13,13,δὲ,δέ,d--------
Leuven|0032-002|204|14,14,κατατέμνειν,κατατέμνω,v--pna---
Leuven|0032-002|204|15,15,",",",",u--------
Leuven|0032-002|204|16,16,ἀλλ’,ἀλλά,c--------
Leuven|0032-002|204|17,17,ἐπιδεικνύων,ἐπιδείκνυμι,v-sppamn-
Leuven|0032-002|204|18,18,ὅτι,ὅτι,c--------
Leuven|0032-002|204|19,19,τὸ,ὁ,l-s---nn-
Leuven|0032-002|204|20,20,ἄφρον,ἄφρων,a-s---nn-
Leuven|0032-002|204|21,21,ἄτιμόν,ἄτιμος,a-s---nn-
Leuven|0032-002|204|22,22,ἐστι,εἰμί,v3spia---
Leuven|0032-002|204|23,23,παρεκάλει,παρακαλέω,v3siia---
Leuven|0032-002|204|24,24,ἐπιμελεῖσθαι,ἐπιμελέομαι,v--pne---
Leuven|0032-002|204|25,25,τοῦ,ὁ,l-s---ng-
Leuven|0032-002|204|26,26,ὡς,ὡς,d--------
Leuven|0032-002|204|27,27,φρονιμώτατον,φρόνιμος,a-s---mas
Leuven|0032-002|204|28,28,εἶναι,εἰμί,v--pna---
Leuven|0032-002|204|29,29,καὶ,καί,c--------
Leuven|0032-002|204|30,30,ὠφελιμώτατον,ὠφέλιμος,a-s---mas
Leuven|0032-002|204|31,31,",",",",u--------
Leuven|0032-002|204|32,32,ὅπως,ὅπως,c--------
Leuven|0032-002|204|33,33,",",",",u--------
Leuven|0032-002|204|34,34,ἐάν,ἐάν,c--------
Leuven|0032-002|204|35,35,τε,τε,c--------
Leuven|0032-002|204|36,36,ὑπὸ,ὑπό,r--------
Leuven|0032-002|204|37,37,πατρὸς,πατήρ,n-s---mg-
Leuven|0032-002|204|38,38,ἐάν,ἐάν,c--------
Leuven|0032-002|204|39,39,τε,τε,c--------
Leuven|0032-002|204|40,40,ὑπὸ,ὑπό,r--------
Leuven|0032-002|204|41,41,ἀδελφοῦ,ἀδελφός,n-s---mg-
Leuven|0032-002|204|42,42,ἐάν,ἐάν,c--------
Leuven|0032-002|204|43,43,τε,τε,c--------
Leuven|0032-002|204|44,44,ὑπ’,ὑπό,r--------
Leuven|0032-002|204|45,45,ἄλλου,ἄλλος,p-s---mg-
Leuven|0032-002|204|46,46,τινὸς,τις,p-s---cg-
Leuven|0032-002|204|47,47,βούληται,βούλομαι,v3spse---
Leuven|0032-002|204|48,48,τιμᾶσθαι,τιμάω,v--pne---
Leuven|0032-002|204|49,49,",",",",u--------
Leuven|0032-002|204|50,50,μὴ,μή,d--------
Leuven|0032-002|204|51,51,τῷ,ὁ,l-s---nd-
Leuven|0032-002|204|52,52,οἰκεῖος,οἰκεῖος,a-s---mn-
Leuven|0032-002|204|53,53,εἶναι,εἰμί,v--pna---
Leuven|0032-002|204|54,54,πιστεύων,πιστεύω,v-sppamn-
Leuven|0032-002|204|55,55,ἀμελῇ,ἀμελέω,v3spsa---
Leuven|0032-002|204|56,56,",",",",u--------
Leuven|0032-002|204|57,57,ἀλλὰ,ἀλλά,c--------
Leuven|0032-002|204|58,58,πειρᾶται,πειράω,v3spie---
Leuven|0032-002|204|59,59,",",",",u--------
Leuven|0032-002|204|60,60,ὑφ’,ὑπό,r--------
Leuven|0032-002|204|61,61,ὧν,ὅς,p-p---mg-
Leuven|0032-002|204|62,62,ἂν,ἄν,d--------
Leuven|0032-002|204|63,63,βούληται,βούλομαι,v3spse---
Leuven|0032-002|204|64,64,τιμᾶσθαι,τιμάω,v--pne---
Leuven|0032-002|204|65,65,",",",",u--------
Leuven|0032-002|204|66,66,τούτοις,οὗτος,p-p---md-
Leuven|0032-002|204|67,67,ὠφέλιμος,ὠφέλιμος,a-s---mn-
Leuven|0032-002|204|68,68,εἶναι,εἰμί,v--pna---
Leuven|0032-002|204|69,69,.,.,u--------
"""""",70,[0],"""""",""""""
"""""",71,[1],"""""",""""""
"""""",72,[2],"""""",""""""
"""""",73,[3],"""""",""""""
