@id;@form;@lemma;@postag;@relation
1;τοῦ;ὁ;l-p---ng-;ATR
2;δὲ;δέ;d--------;AuxY
3;πλήθους;πλῆθος;n-s---ng-;SBJ
4;ἀθροισθέντος;ἀθροίζω;v-sappng-;ADV
5;εἰπεῖν;λέγω;v--ana---;OBJ
6;μὲν;μέν;d--------;AuxY
7;οὐδενὶ;οὐδείς;p-s----d-;SBJ
8;γνώμην;γνώμη;n-s---fa-;OBJ
9;τῶν;ὁ;l-p---mg-;ATR
10;ἄλλων;ἄλλος;p-p---mg-;ATR
11;ἐφεῖτο;ἐφίημι;v3saie---;PRED_CO
12;,;punc;u--------;AuxX
13;τὴν;ὁ;l-s---fa-;ATR
14;δ̓;δέ;c--------;COORD
15;ὑπὸ;ὑπό;r--------;AuxP
16;τῶν;ὁ;l-p---mg-;ATR
17;γερόντων;γέρων;n-p---mg-;OBJ_CO
18;καὶ;καί;c--------;COORD
19;τῶν;ὁ;l-p---mg-;ATR
20;βασιλέων;βασιλεύς;n-p---mg-;OBJ_CO
21;προτεθεῖσαν;προτίθημι;v-sappfa-;OBJ
22;ἐπικρῖναι;ἐπικρίνω;v--ana---;ADV
23;κύριος;κύριος;a-s---mn-;PNOM
24;ἦν;εἰμί;v3siia---;PRED_CO
25;ὁ;ὁ;l-s---mn-;ATR
26;δῆμος;δῆμος;n-s---mn-;SBJ
27;.;punc;u--------;AuxK
