,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0059-003|250|1,1,εἰ,εἰ,c--------,AuxC
1,Leuven|0059-003|250|2,2,δὲ,δέ,d--------,AuxY
2,Leuven|0059-003|250|3,3,μή,μή,d--------,AuxZ
4,Leuven|0059-003|250|5,5,ἀκούσῃ,ἀκούω,v2sfim---,PRED
6,Leuven|0059-003|250|7,7,ὦ,ὦ,i--------,AuxZ
7,Leuven|0059-003|250|8,8,Σώκρατες,Σωκράτης,n-s---mv-,ExD
9,Leuven|0059-003|250|10,10,πολλὰ,πολύς,a-p---na-,OBJ_CO
10,Leuven|0059-003|250|11,11,καὶ,καί,c--------,COORD
11,Leuven|0059-003|250|12,12,ἀνάξια,ἀνάξιος,a-p---na-,OBJ_CO
12,Leuven|0059-003|250|13,13,σαυτοῦ,σεαυτοῦ,p2s---mg-,OBJ
